,날짜,S&P500,미국채10년,GSCI,기준금리,last_gdp,last_unem,last_infl,CPI,달러인덱스,비율,종가,변동 %,updown
4354,2004-01-08,8.381447267128552,-0.3754987092231873,12.081044143492898,-0.25,2.8,5.7,1.9,0.7867285350451716,-5.997392438070415,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,131.90",0.50%,1
4355,2004-01-07,8.643527023107426,2.4448705656759424,13.573565910955498,-0.25,2.8,5.7,1.9,0.7815089402529399,-6.780212627467996,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,126.30",0.23%,1
4356,2004-01-06,8.972616041949902,4.285714285714279,13.70689671449899,-0.25,2.8,5.7,1.9,0.7762891633521746,-6.950431034482762,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,123.70",0.13%,1
4357,2004-01-05,8.655165653793368,9.459459459459453,10.53915142247785,-0.25,2.8,5.7,1.9,0.7606287399033357,-7.056559392708215,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,122.20",1.24%,1
4358,2004-01-02,9.202514240817132,8.108795119471274,11.042610298526364,-0.25,2.8,5.7,1.9,0.7414515003489358,-5.898846112369243,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,108.50",-0.31%,0
4359,2003-12-31,11.40562248995983,8.121827411167509,12.398555715196048,-0.25,1.7,6.0,2.4,0.7292520804619737,-5.749730312837107,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,111.90",0.21%,1
4360,2003-12-30,10.222531293463142,4.019607843137248,12.412613908379647,-0.25,1.7,6.0,2.4,0.7116638908789771,-5.858369098712455,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,109.60",0.01%,1
4361,2003-12-29,9.93078543484804,3.8249999999999895,14.597287639093286,-0.25,1.7,6.0,2.4,0.6661650270338882,-5.896832191780812,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,109.50",1.24%,1
4362,2003-12-26,9.040167447423508,2.347188264058682,13.740000218398755,-0.25,1.7,6.0,2.4,0.6273693513501231,-6.748010610079574,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,095.90",0.17%,1
4363,2003-12-24,8.57935407172578,2.922705314009673,12.542111116295098,-0.25,1.7,6.0,2.4,0.6097880044792195,-6.129169322285953,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,094.00",-0.18%,0
4364,2003-12-23,6.2099125364431575,-0.9026128266033316,15.8363008255444,-0.25,1.7,6.0,2.4,0.5922079250978788,-6.0380567662379,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,096.00",0.28%,1
4365,2003-12-22,6.443097379741894,-1.7577197149643669,19.8735279951629,-0.25,1.7,6.0,2.4,0.5467232071327441,-6.15857536569854,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,092.90",0.39%,1
4366,2003-12-19,5.104699411367373,-0.7692307692307698,22.056362389167138,-0.25,1.7,6.0,2.4,0.5291466681549077,-6.336906910094468,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,088.70",-0.05%,0
4367,2003-12-18,3.5494420931127446,0.5769230769230774,20.72715980153407,-0.25,1.7,6.0,2.4,0.5043265357370829,-7.384099014054968,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,089.20",1.18%,1
4368,2003-12-17,4.785575048732935,0.8373205741626829,18.587565160609977,-0.25,1.7,6.0,2.4,0.4867540584151553,-7.860035302668473,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,076.50",0.13%,1
4369,2003-12-16,3.759836782279224,-0.4906542056074744,18.119067078061647,-0.25,1.7,6.0,2.4,0.46918284762369,-7.936342833368,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,075.10",0.66%,1
4370,2003-12-15,5.843515963736692,-0.6557377049180231,16.44401386533661,-0.25,1.7,6.0,2.4,0.4237140366172765,-8.916803953871511,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,068.00",-0.57%,0
4371,2003-12-12,5.163950520322013,-0.3294117647058879,12.65902474362509,-0.25,1.7,6.0,2.4,0.406146363804415,-8.199938035732725,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,074.10",0.27%,1
4372,2003-12-11,4.191263282172375,-0.0231481481481558,11.909649012790991,-0.25,1.7,6.0,2.4,0.3813457868322292,-7.4455899198167295,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,071.20",1.15%,1
4373,2003-12-10,4.876842417647648,1.9672131147541108,10.573615062905622,-0.25,1.7,6.0,2.4,0.3637821723490752,-8.202154101077053,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,059.00",-0.11%,0
4374,2003-12-09,4.505473025801398,-2.0412844036697337,12.607534289827,-0.25,1.7,6.0,2.4,0.3462198234383729,-8.040617552585228,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,060.20",-0.85%,0
4375,2003-12-08,2.898410236525794,-4.424379232505638,9.114233146802457,-0.25,1.7,6.0,2.4,0.3007669091319045,-7.508036917971594,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,069.30",0.73%,1
4376,2003-12-05,4.72880360289799,0.3908045977011575,10.490952783908478,-0.25,1.7,6.0,2.4,0.2832080957771154,-7.788065843621407,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,061.50",-0.77%,0
4377,2003-12-04,3.570038910505841,-2.3725055432372555,8.90626022061665,-0.25,1.7,6.0,2.4,0.2584270576848339,-7.783383094821376,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,069.70",0.47%,1
4378,2003-12-03,3.926727077852476,-4.760869565217378,7.386811525021489,-0.25,1.7,6.0,2.4,0.240872299336987,-8.751399206268438,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,064.70",-0.18%,0
4379,2003-12-02,4.706457925635999,-4.859002169197401,5.464137765755441,-0.25,1.7,6.0,2.4,0.2233188056045781,-8.480922983503689,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,066.60",-0.33%,0
4380,2003-12-01,4.980158730158735,-3.042505592841166,0.5256736258840606,-0.25,1.7,6.0,2.4,0.1926955770061887,-8.863315162527762,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,070.10",1.12%,1
4381,2003-11-28,5.554447546868772,-3.868778280542992,0.2544433427728463,-0.25,1.7,6.0,2.4,0.2025114911470075,-7.52293577981651,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,058.20",-0.03%,0
4382,2003-11-26,5.728330658105953,-7.775330396475766,-0.2848829868438077,-0.25,1.7,6.0,2.4,0.2039855640985395,-7.448958965029316,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,058.50",0.44%,1
4383,2003-11-25,5.558342530350142,-5.53571428571429,-2.015117468535509,-0.25,1.7,6.0,2.4,0.2054599454819129,-7.334074148903921,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,053.90",0.17%,1
4384,2003-11-24,4.18637415719029,-8.123620309050779,1.5410393057431693,-0.25,1.7,6.0,2.4,0.1889150463568432,-8.184945366248487,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,052.10",1.62%,1
4385,2003-11-21,4.088208639613334,-7.209821428571436,0.7938021227098866,-0.25,1.7,6.0,2.4,0.1903881593098315,-8.298797129283338,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,035.30",0.15%,1
4386,2003-11-20,3.897139439848514,-5.379464285714297,1.668134266249862,-0.25,1.7,6.0,2.4,0.2128364822665249,-8.080808080808081,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,033.70",-0.83%,0
4387,2003-11-19,3.388983305008507,-6.621621621621632,5.464252703545026,-0.25,1.7,6.0,2.4,0.2143127162755427,-8.399189463019257,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,042.40",0.79%,1
4388,2003-11-18,4.110135674381478,-3.93592677345537,4.238097470359145,-0.25,1.7,6.0,2.4,0.2157892593949793,-5.98912932006974,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,034.20",-0.90%,0
4389,2003-11-17,5.061518455536652,-5.313901345291482,5.855498422624509,-0.25,1.7,6.0,2.4,0.1992333153005402,-6.032006565449333,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,043.60",-0.64%,0
4390,2003-11-14,6.833552033915417,-5.673289183222971,4.637650053633295,-0.25,1.7,6.0,2.4,0.2007085885823012,-5.859415084658807,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,050.30",-0.77%,0
4391,2003-11-13,6.875315497223615,-1.3004484304932695,3.411152093624896,-0.25,1.7,6.0,2.4,0.2231766150479631,-4.524793388429747,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,058.40",-0.02%,0
4392,2003-11-12,6.36178861788617,-2.8508771929824537,3.0783849862395183,-0.25,1.7,6.0,2.4,0.2246550148702798,-3.676926254905999,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,058.60",1.15%,1
4393,2003-11-11,5.7249596122778605,0.3160270880361226,0.4238069469113913,-0.25,1.7,6.0,2.4,0.2261337244835846,-3.3004670472236564,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,046.60",-0.05%,0
4394,2003-11-10,7.403630430348768,1.857798165137604,0.7246391974921738,-0.25,1.7,6.0,2.4,0.2095667208047148,-3.259290014531867,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,047.10",-0.58%,0
4395,2003-11-07,8.22422258592471,3.3255269320843177,-0.7393447861273159,-0.25,1.7,6.0,2.4,0.2110441591709376,-1.9587414044592724,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,053.20",-0.45%,0
4396,2003-11-06,7.9765937788727985,4.16267942583733,-0.4761576746735685,-0.25,1.7,6.0,2.4,0.2335319228238021,-2.8476752614683654,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,058.00",0.59%,1
4397,2003-11-05,8.902905594044052,0.6791569086651242,-2.1220360328527423,-0.25,1.7,6.0,2.4,0.2350124932291957,-2.615673197165476,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,051.80",-0.13%,0
4398,2003-11-04,9.684101501812531,-1.2727272727272738,-2.266622290276667,-0.25,1.7,6.0,2.4,0.236493374108038,-2.6446795270690697,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,053.20",-0.55%,0
4399,2003-11-03,6.908831908831918,0.1631701631701555,-0.3318885364658692,-0.25,1.7,6.0,2.4,0.2271972596515233,-3.621458960257351,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,059.00",0.79%,1
4400,2003-10-31,6.815631058055308,-0.9567198177676496,-3.1587184601836285,-0.25,1.7,6.0,2.4,0.2359603586597615,-4.047322540473231,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,050.70",0.36%,1
4401,2003-10-30,5.83661516712107,-2.403628117913829,2.004708238157233,-0.25,1.7,6.0,2.4,0.2657574962846604,-4.903478889232992,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,046.90",-0.11%,0
4402,2003-10-29,6.005063291139236,-3.01694128568113,2.618375608580274,-0.25,1.7,6.0,2.4,0.2780352177942784,-5.188387893761588,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,048.10",0.12%,1
4403,2003-10-28,4.2252097442636165,-3.6928619680252126,3.725645003589048,-0.25,1.7,6.0,2.4,0.290316374892909,-4.620976116303222,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,046.80",1.52%,1
4404,2003-10-27,3.25137982940292,-0.7934655775962616,4.691292695790731,-0.25,1.7,6.0,2.4,0.2991026919242327,-4.178010471204184,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,031.10",0.21%,1
4405,2003-10-24,3.5145689396214985,3.3508855911919504,5.072540850080537,-0.25,1.7,6.0,2.4,0.3113902349421771,-3.77833753148614,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,028.90",-0.47%,0
4406,2003-10-23,4.971475142624294,2.087832973362125,3.994239154969524,-0.25,1.7,6.0,2.4,0.351773744727773,-3.7741799831791454,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,033.80",0.33%,1
4407,2003-10-22,5.806190572526803,5.81933284635987,5.090382723006965,-0.25,1.7,6.0,2.4,0.364075545675705,-3.086096872057749,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,030.40",-1.49%,0
4408,2003-10-21,5.728165165469084,6.351515151515141,5.6503255373620105,-0.25,1.7,6.0,2.4,0.376380792325361,-3.0020920502091952,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,046.00",0.12%,1
4409,2003-10-20,6.181038005721292,4.37054631828979,3.4821258258127754,-0.25,1.7,6.0,2.4,0.3851877790423185,-4.210199648287998,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,044.70",0.52%,1
4410,2003-10-17,5.718312695056877,11.494252873563218,5.910732828036236,-0.25,1.7,6.0,2.4,0.3974994308928631,-3.650694876581618,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,039.30",-1.03%,0
4411,2003-10-16,6.631353774065388,12.18455263828702,7.391648715985583,-0.25,1.7,6.0,2.4,0.4379587618030071,-4.23466225986366,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,050.10",0.32%,1
4412,2003-10-15,5.583501006036217,10.864575363427711,8.32063684339399,-0.25,1.7,6.0,2.4,0.4502847130968097,-5.185718695339019,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,046.80",-0.26%,0
4413,2003-10-14,4.488204718112752,7.20743345052737,7.372913676150329,-0.25,1.7,6.0,2.4,0.4626141202446054,-4.979381443298967,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,049.50",0.40%,1
4414,2003-10-13,3.4067138161171364,14.228187919463082,6.844365547516026,-0.25,1.7,6.0,2.4,0.4714418409014957,-5.585270520469032,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,045.30",0.69%,1
4415,2003-10-10,4.067728684500553,18.32460732984292,4.307545884426842,-0.25,1.7,6.0,2.4,0.4837776726087419,-4.192175988378132,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,038.10",-0.06%,0
4416,2003-10-09,4.561545463740256,15.978112175102602,1.2451221106946213,-0.25,1.7,6.0,2.4,0.5243130446981431,-4.2546551544783,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,038.70",0.47%,1
4417,2003-10-08,3.691877868688884,15.693727939180024,1.3704347024438643,-0.25,1.7,6.0,2.4,0.5366632175239896,-3.647956517194517,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,033.80",-0.52%,0
4418,2003-10-07,2.629489978170272,12.180693734874962,2.282720607211452,-0.25,1.7,6.0,2.4,0.5490168563961292,-3.2224423818959256,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,039.20",0.47%,1
4419,2003-10-06,2.528872958980484,12.41970021413276,2.7239167533548745,-0.25,1.7,6.0,2.4,0.5578653755065704,-2.765360224555564,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,034.30",0.44%,1
4420,2003-10-03,3.5000507253728315,9.329685362517106,1.600013276098041,-0.25,1.7,6.0,2.4,0.5702254583735331,-3.305526590198125,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,029.80",0.94%,1
4421,2003-10-02,2.4552223787482483,11.224201300537183,1.0291779533873375,-0.25,1.7,6.0,2.4,0.6249670838965683,-2.1635883905013165,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,020.20",0.20%,1
4422,2003-10-01,1.3946859411585102,10.98591549295775,0.2794213594669468,-0.25,1.7,6.0,2.4,0.6427296403593513,-1.271186440677969,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,018.20",2.23%,1
4423,2003-09-30,3.2939969214982066,16.04095563139932,-0.840552089697429,-0.25,1.7,6.0,2.4,0.660497187443298,-1.2783940834654073,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",996.00,-1.05%,0
4424,2003-09-29,2.1204671173939698,12.834978843441467,-0.2705210663409023,-0.25,1.7,6.0,2.4,0.6823461091753603,-0.9042161707496577,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,006.60",0.97%,1
4425,2003-09-26,1.7752079529316294,15.308711587256829,0.9787663715146454,-0.25,1.7,6.0,2.4,0.7188759394401444,-1.413760603204518,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",996.90,-0.64%,0
4426,2003-09-25,3.496360094329952,21.58590308370044,-1.911745549603264,-0.25,1.7,6.0,2.4,0.7334785766158146,-1.3941299790356525,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,003.30",-0.60%,0
4427,2003-09-24,4.6263345195729535,29.458794587945885,-2.0572396444890564,-0.25,1.7,6.0,2.4,0.7480843955405307,-0.2221047065044883,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,009.40",-1.90%,0
4428,2003-09-23,4.197229013854924,27.07515846664654,-3.132544631589855,-0.25,1.7,6.0,2.4,0.7626933972543068,-0.6538015395971787,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,029.00",0.61%,1
4429,2003-09-22,4.077533393592439,23.55212355212356,-4.250728629161003,-0.25,1.7,6.0,2.4,0.7845701209545591,0.9209272785011164,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,022.80",-1.30%,0
4430,2003-09-19,4.513923796119419,24.5136186770428,-2.850080942339097,-0.25,1.7,6.0,2.4,0.8211612528159414,1.9692959237691892,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,036.30",-0.32%,0
4431,2003-09-18,1.5741015741015718,24.25683709869203,-2.166810693187464,-0.25,1.7,6.0,2.4,0.835786184090975,2.6697992310978216,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,039.60",1.33%,1
4432,2003-09-17,1.7396461401601175,31.12745098039217,-2.16165801726103,-0.25,1.7,6.0,2.4,0.8504143044047112,3.74959940177332,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,026.00",-0.32%,0
4433,2003-09-16,0.4056594439497287,34.53056080655323,-0.4570312134814264,-0.25,1.7,6.0,2.4,0.8650456148002644,4.039969915117659,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,029.30",1.43%,1
4434,2003-09-15,3.03459437588509,36.39281129653401,0.1834519085662629,-0.25,1.7,6.0,2.4,0.8869501999272984,3.4806034482758665,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,014.80",-0.37%,0
4435,2003-09-12,1.7926890335503234,36.44977890082124,-0.8681945869795222,-0.25,1.7,6.0,2.4,0.9236027780807942,4.672086720867211,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,018.60",0.22%,1
4436,2003-09-11,1.3433583959899726,32.89760348583876,-2.2668763752427967,-0.25,1.7,6.0,2.4,0.9382500545494212,3.897082570782652,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,016.40",0.54%,1
4437,2003-09-10,3.899268887083681,36.548700281866594,-2.671942481561166,-0.25,1.7,6.0,2.4,0.9529005273685984,3.665878305740713,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,010.90",-1.20%,0
4438,2003-09-09,5.707552003279018,35.10216529429704,-2.783614174168292,-0.25,1.7,6.0,2.4,0.9675541975847404,3.823969237342447,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,023.20",-0.81%,0
4439,2003-09-08,3.401498279003849,29.69588550983898,-2.8002978046323403,-0.25,1.7,6.0,2.4,0.9894867037723868,4.015849218248019,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,031.60",1.00%,1
4440,2003-09-05,3.827896172103826,34.82810164424513,-1.6967010659364234,-0.25,1.7,6.0,2.4,1.0262008733624584,5.034202650705423,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,021.40",-0.64%,0
4441,2003-09-04,4.066112350436008,39.60546282245826,0.2947297288971823,-0.25,1.7,6.0,2.4,1.040870546275066,6.717788098066745,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,028.00",0.17%,1
4442,2003-09-03,5.187319884726223,38.35534213685476,-1.2977497166442356,-0.25,1.7,6.0,2.4,1.055543422872536,5.618935920673842,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,026.30",0.42%,1
4443,2003-09-02,4.239917269906929,31.008206330597886,2.6912034175503057,-0.25,1.7,6.0,2.4,1.038514515600618,4.852501068832826,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,022.00",1.39%,1
4444,2003-08-29,4.068078040680773,31.04061666172545,4.838249323156592,-0.25,1.7,6.0,2.4,1.038980256204289,5.863471003637924,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,008.00",0.52%,1
4445,2003-08-28,4.970513900589714,36.05034462091699,5.268627132118208,-0.25,1.7,6.0,2.4,1.046566943284524,6.087236094737962,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,002.80",0.60%,1
4446,2003-08-27,4.56357532522031,30.764740221833048,8.096243420064129,-0.25,1.7,6.0,2.4,1.039555986256719,6.462731581214993,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",996.80,0.01%,1
4447,2003-08-26,4.435102469784556,32.53364540667057,6.279287407181218,-0.25,1.7,6.0,2.4,1.0325445350906486,5.717033554178252,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",996.70,0.30%,1
4448,2003-08-25,6.418774110587224,34.33283358320841,7.053234210230404,-0.25,1.7,6.0,2.4,1.004387587883932,6.66953992026721,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",993.70,0.06%,1
4449,2003-08-22,7.661766283936042,35.102533172497004,7.319480218655921,-0.25,1.7,6.0,2.4,1.0080538568634163,5.980886932245257,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",993.10,-1.02%,0
4450,2003-08-21,8.327918561836688,30.626654898499567,4.526076976569273,-0.25,1.7,6.0,2.4,1.001039812481296,4.055063493757348,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,003.30",0.30%,1
4451,2003-08-20,8.992062629118184,30.175752159666363,4.743505995094593,-0.25,1.7,6.0,2.4,0.9940252736213308,4.056362083689151,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,000.30",-0.21%,0
4452,2003-08-19,8.568635968722859,27.866972477064216,5.348079235885087,-0.25,1.7,6.0,2.4,0.98701024023123,4.336188436830832,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,002.40",0.27%,1
4453,2003-08-18,4.913692682410261,32.417421806489344,3.602413717178199,-0.25,1.7,6.0,2.4,0.9588437472459812,3.0883919062832708,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",999.70,0.91%,1
4454,2003-08-15,4.626597655012142,26.23832437022361,4.212061806493416,-0.25,1.7,6.0,2.4,0.9589451603236416,2.803142917816932,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",990.70,0.02%,1
4455,2003-08-14,4.758862983072506,29.43514050525119,3.61464897405163,-0.25,1.7,6.0,2.4,0.9519276534982914,0.9852216748768448,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",990.50,0.66%,1
4456,2003-08-13,5.104531465562987,22.78270509977826,6.629579561838828,-0.25,1.7,6.0,2.4,0.94490965182901,1.699567190963791,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",984.00,-0.65%,0
4457,2003-08-12,3.756216273410221,19.81313547677935,8.906979898179365,-0.25,1.7,6.0,2.4,0.937891155263314,1.1593591905565015,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",990.40,1.00%,1
4458,2003-08-11,4.73537604456825,15.96958174904942,9.143983872392718,-0.25,1.7,6.0,2.4,0.9097159782091248,1.953124999999994,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",980.60,0.31%,1
4459,2003-08-08,5.845919808758021,21.019108280254763,11.998859610004487,-0.25,1.7,6.0,2.4,0.9098122189896654,0.8406893652795263,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",977.60,0.36%,1
4460,2003-08-07,4.033993115318416,16.095704187058175,11.805522228442673,-0.25,1.7,6.0,2.4,0.9027912471567544,1.3773525391651795,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",974.10,0.72%,1
4461,2003-08-06,3.328339041095893,16.15628299894405,13.700731280289096,-0.25,1.7,6.0,2.4,0.8957697801132144,0.6370091896407679,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",967.10,0.17%,1
4462,2003-08-05,6.076632487857523,10.33950617283951,11.530421457769757,-0.25,1.7,6.0,2.4,0.888747817806697,0.8160703075957325,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",965.50,-1.76%,0
4463,2003-08-04,5.375766046661649,11.790170613700017,15.623336099691986,-0.25,1.7,6.0,2.4,0.8605639515403684,0.352222107116962,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",982.80,0.28%,1
