,Date,Open,High,Low,Close*,Adj Close**,Volume
7009,"Jul 13, 1994",448.03,450.06,447.97,448.73,448.73,"265,840,000"
7010,"Jul 12, 1994",448.02,448.16,444.65,447.95,447.95,"252,250,000"
7011,"Jul 11, 1994",449.56,450.24,445.27,448.06,448.06,"222,970,000"
7012,"Jul 08, 1994",448.38,449.75,446.53,449.55,449.55,"236,520,000"
7013,"Jul 07, 1994",446.15,448.64,446.15,448.38,448.38,"259,740,000"
7014,"Jul 06, 1994",446.29,447.28,444.18,446.13,446.13,"236,230,000"
7015,"Jul 05, 1994",446.20,447.62,445.14,446.37,446.37,"195,410,000"
7016,"Jul 01, 1994",444.27,446.45,443.58,446.20,446.20,"199,030,000"
7017,"Jun 30, 1994",447.63,448.61,443.66,444.27,444.27,"293,410,000"
7018,"Jun 29, 1994",446.05,449.83,446.04,447.63,447.63,"264,430,000"
7019,"Jun 28, 1994",447.36,448.47,443.08,446.07,446.07,"267,740,000"
7020,"Jun 27, 1994",442.78,447.76,439.83,447.31,447.31,"250,080,000"
7021,"Jun 24, 1994",449.63,449.63,442.51,442.80,442.80,"261,260,000"
7022,"Jun 23, 1994",453.09,454.16,449.43,449.63,449.63,"256,480,000"
7023,"Jun 22, 1994",451.40,453.91,451.40,453.09,453.09,"251,110,000"
7024,"Jun 21, 1994",455.48,455.48,449.45,451.34,451.34,"298,730,000"
7025,"Jun 20, 1994",458.45,458.45,454.46,455.48,455.48,"229,520,000"
7026,"Jun 17, 1994",461.93,462.16,458.44,458.45,458.45,"373,450,000"
7027,"Jun 16, 1994",460.61,461.93,459.80,461.93,461.93,"256,390,000"
7028,"Jun 15, 1994",462.38,463.23,459.95,460.61,460.61,"269,740,000"
7029,"Jun 14, 1994",459.10,462.52,459.10,462.37,462.37,"288,550,000"
7030,"Jun 13, 1994",458.67,459.36,457.18,459.10,459.10,"243,640,000"
7031,"Jun 10, 1994",457.86,459.48,457.36,458.67,458.67,"222,480,000"
7032,"Jun 09, 1994",457.06,457.87,455.86,457.86,457.86,"252,870,000"
7033,"Jun 08, 1994",458.21,459.74,455.43,457.06,457.06,"256,000,000"
7034,"Jun 07, 1994",458.88,459.46,457.65,458.21,458.21,"234,680,000"
7035,"Jun 06, 1994",460.13,461.87,458.85,458.88,458.88,"259,080,000"
7036,"Jun 03, 1994",457.65,460.86,456.27,460.13,460.13,"271,490,000"
7037,"Jun 02, 1994",457.62,458.50,457.26,457.65,457.65,"271,630,000"
7038,"Jun 01, 1994",456.50,458.29,453.99,457.63,457.63,"279,910,000"
7039,"May 31, 1994",457.32,457.61,455.16,456.50,456.50,"216,700,000"
7040,"May 27, 1994",457.03,457.33,454.67,457.33,457.33,"186,430,000"
7041,"May 26, 1994",456.33,457.77,455.79,457.06,457.06,"255,740,000"
7042,"May 25, 1994",454.84,456.34,452.20,456.34,456.34,"254,420,000"
7043,"May 24, 1994",453.21,456.77,453.21,454.81,454.81,"280,040,000"
7044,"May 23, 1994",454.92,454.92,451.79,453.20,453.20,"249,420,000"
7045,"May 20, 1994",456.48,456.48,454.22,454.92,454.92,"295,180,000"
7046,"May 19, 1994",453.69,456.88,453.00,456.48,456.48,"303,680,000"
7047,"May 18, 1994",449.39,454.45,448.87,453.69,453.69,"337,670,000"
7048,"May 17, 1994",444.49,449.37,443.70,449.37,449.37,"311,280,000"
7049,"May 16, 1994",444.15,445.82,443.62,444.49,444.49,"234,700,000"
7050,"May 13, 1994",443.62,444.72,441.21,444.14,444.14,"252,070,000"
7051,"May 12, 1994",441.50,444.80,441.50,443.75,443.75,"272,770,000"
7052,"May 11, 1994",446.03,446.03,440.78,441.49,441.49,"277,400,000"
7053,"May 10, 1994",442.37,446.84,442.37,446.01,446.01,"297,660,000"
7054,"May 09, 1994",447.82,447.82,441.84,442.32,442.32,"250,870,000"
7055,"May 06, 1994",451.37,451.37,445.64,447.82,447.82,"291,910,000"
7056,"May 05, 1994",451.72,452.82,450.72,451.38,451.38,"255,690,000"
7057,"May 04, 1994",453.04,453.11,449.87,451.72,451.72,"267,940,000"
7058,"May 03, 1994",453.06,453.98,450.51,453.03,453.03,"288,270,000"
7059,"May 02, 1994",450.91,453.57,449.05,453.02,453.02,"296,130,000"
7060,"Apr 29, 1994",449.07,451.35,447.91,450.91,450.91,"293,970,000"
7061,"Apr 28, 1994",451.84,452.23,447.97,449.10,449.10,"325,200,000"
7062,"Apr 26, 1994",452.71,452.79,450.66,451.87,451.87,"288,120,000"
7063,"Apr 25, 1994",447.64,452.71,447.58,452.71,452.71,"262,320,000"
7064,"Apr 22, 1994",448.73,449.96,447.16,447.63,447.63,"295,710,000"
7065,"Apr 21, 1994",441.96,449.14,441.96,448.73,448.73,"378,770,000"
7066,"Apr 20, 1994",442.54,445.01,439.40,441.96,441.96,"366,540,000"
7067,"Apr 19, 1994",442.54,444.82,438.83,442.54,442.54,"323,280,000"
7068,"Apr 18, 1994",446.27,447.87,441.48,442.46,442.46,"271,470,000"
7069,"Apr 15, 1994",446.38,447.85,445.81,446.18,446.18,"309,550,000"
7070,"Apr 14, 1994",446.26,447.55,443.57,446.38,446.38,"275,130,000"
7071,"Apr 13, 1994",447.63,448.57,442.62,446.26,446.26,"278,030,000"
7072,"Apr 12, 1994",449.83,450.80,447.33,447.57,447.57,"257,990,000"
7073,"Apr 11, 1994",447.12,450.34,447.10,449.87,449.87,"243,180,000"
7074,"Apr 08, 1994",450.89,450.89,445.51,447.10,447.10,"264,090,000"
7075,"Apr 07, 1994",448.11,451.10,446.38,450.88,450.88,"289,280,000"
7076,"Apr 06, 1994",448.29,449.63,444.98,448.05,448.05,"302,000,000"
7077,"Apr 05, 1994",439.14,448.29,439.14,448.29,448.29,"365,990,000"
7078,"Apr 04, 1994",445.66,445.66,435.86,438.92,438.92,"344,390,000"
7079,"Mar 31, 1994",445.55,447.16,436.16,445.77,445.77,"403,580,000"
7080,"Mar 30, 1994",452.48,452.49,445.55,445.55,445.55,"390,520,000"
7081,"Mar 29, 1994",460.00,460.32,452.43,452.48,452.48,"305,360,000"
7082,"Mar 28, 1994",460.58,461.12,456.10,460.00,460.00,"287,350,000"
7083,"Mar 25, 1994",464.35,465.29,460.58,460.58,460.58,"249,640,000"
7084,"Mar 24, 1994",468.57,468.57,462.41,464.35,464.35,"303,740,000"
7085,"Mar 23, 1994",468.89,470.38,468.52,468.54,468.54,"281,500,000"
7086,"Mar 22, 1994",468.40,470.47,467.88,468.80,468.80,"282,240,000"
7087,"Mar 21, 1994",471.06,471.06,467.23,468.54,468.54,"247,380,000"
7088,"Mar 18, 1994",470.89,471.09,467.83,471.06,471.06,"462,240,000"
7089,"Mar 17, 1994",469.42,471.05,468.62,470.90,470.90,"303,930,000"
7090,"Mar 16, 1994",467.04,469.85,465.48,469.42,469.42,"307,640,000"
7091,"Mar 15, 1994",467.39,468.99,466.04,467.01,467.01,"303,750,000"
7092,"Mar 14, 1994",466.44,467.60,466.08,467.39,467.39,"260,150,000"
7093,"Mar 11, 1994",463.86,466.61,462.54,466.44,466.44,"303,890,000"
7094,"Mar 10, 1994",467.08,467.29,462.46,463.90,463.90,"369,370,000"
7095,"Mar 09, 1994",465.94,467.42,463.40,467.06,467.06,"309,810,000"
7096,"Mar 08, 1994",466.92,467.79,465.02,465.88,465.88,"298,110,000"
7097,"Mar 07, 1994",464.74,468.07,464.74,466.91,466.91,"285,590,000"
7098,"Mar 04, 1994",463.03,466.16,462.41,464.74,464.74,"311,850,000"
7099,"Mar 03, 1994",464.81,464.83,462.50,463.01,463.01,"291,790,000"
7100,"Mar 02, 1994",464.40,464.87,457.49,464.81,464.81,"361,130,000"
7101,"Mar 01, 1994",467.19,467.43,462.02,464.44,464.44,"304,450,000"
7102,"Feb 28, 1994",466.07,469.16,466.07,467.14,467.14,"268,690,000"
7103,"Feb 25, 1994",464.33,466.48,464.33,466.07,466.07,"273,680,000"
7104,"Feb 24, 1994",470.65,470.65,464.26,464.26,464.26,"342,940,000"
7105,"Feb 23, 1994",471.48,472.41,469.47,470.69,470.69,"309,910,000"
7106,"Feb 22, 1994",467.69,471.65,467.58,471.46,471.46,"270,900,000"
7107,"Feb 18, 1994",470.29,471.09,466.07,467.69,467.69,"293,210,000"
7108,"Feb 17, 1994",472.79,475.12,468.44,470.34,470.34,"340,030,000"
7109,"Feb 16, 1994",472.53,474.16,471.94,472.79,472.79,"295,450,000"
7110,"Feb 15, 1994",470.23,473.41,470.23,472.52,472.52,"306,790,000"
7111,"Feb 14, 1994",470.18,471.99,469.05,470.23,470.23,"263,190,000"
7112,"Feb 11, 1994",468.93,471.13,466.89,470.18,470.18,"213,740,000"
7113,"Feb 10, 1994",472.81,473.13,468.91,468.93,468.93,"327,250,000"
7114,"Feb 09, 1994",471.05,473.41,471.05,472.77,472.77,"332,670,000"
7115,"Feb 08, 1994",471.76,472.33,469.50,471.05,471.05,"318,180,000"
7116,"Feb 07, 1994",469.81,472.09,467.57,471.76,471.76,"348,270,000"
7117,"Feb 04, 1994",480.68,481.02,469.28,469.81,469.81,"378,380,000"
7118,"Feb 03, 1994",481.96,481.96,478.71,480.71,480.71,"318,350,000"
7119,"Feb 02, 1994",479.62,482.23,479.57,482.00,482.00,"328,960,000"
7120,"Feb 01, 1994",481.60,481.64,479.18,479.62,479.62,"322,510,000"
7121,"Jan 31, 1994",478.70,482.85,478.70,481.61,481.61,"322,870,000"
7122,"Jan 28, 1994",477.05,479.75,477.05,478.70,478.70,"313,140,000"
7123,"Jan 27, 1994",473.20,477.52,473.20,477.05,477.05,"346,500,000"
7124,"Jan 26, 1994",470.92,473.44,470.72,473.20,473.20,"304,660,000"
7125,"Jan 25, 1994",471.97,472.56,470.27,470.92,470.92,"326,120,000"
7126,"Jan 24, 1994",474.72,475.20,471.49,471.97,471.97,"296,900,000"
7127,"Jan 21, 1994",474.98,475.56,473.72,474.72,474.72,"346,350,000"
7128,"Jan 20, 1994",474.30,475.00,473.42,474.98,474.98,"310,450,000"
7129,"Jan 19, 1994",474.25,474.70,472.21,474.30,474.30,"311,370,000"
7130,"Jan 18, 1994",473.30,475.19,473.29,474.25,474.25,"308,840,000"
7131,"Jan 17, 1994",474.91,474.91,472.84,473.30,473.30,"233,980,000"
7132,"Jan 14, 1994",472.50,475.32,472.50,474.91,474.91,"304,920,000"
7133,"Jan 13, 1994",474.17,474.17,471.80,472.47,472.47,"277,970,000"
7134,"Jan 12, 1994",474.13,475.06,472.14,474.17,474.17,"310,690,000"
7135,"Jan 11, 1994",475.27,475.28,473.27,474.13,474.13,"305,490,000"
7136,"Jan 10, 1994",469.90,475.27,469.55,475.27,475.27,"319,490,000"
7137,"Jan 07, 1994",467.09,470.26,467.03,469.90,469.90,"324,920,000"
7138,"Jan 06, 1994",467.55,469.00,467.02,467.12,467.12,"365,960,000"
7139,"Jan 05, 1994",466.89,467.82,465.92,467.55,467.55,"400,030,000"
7140,"Jan 04, 1994",465.44,466.89,464.44,466.89,466.89,"326,600,000"
7141,"Jan 03, 1994",466.51,466.94,464.36,465.44,465.44,"270,140,000"
7142,"Dec 31, 1993",468.66,470.75,466.45,466.45,466.45,"168,590,000"
7143,"Dec 30, 1993",470.58,470.58,468.09,468.64,468.64,"195,860,000"
7144,"Dec 29, 1993",470.88,471.29,469.87,470.58,470.58,"269,570,000"
7145,"Dec 28, 1993",470.61,471.05,469.43,470.94,470.94,"200,960,000"
7146,"Dec 27, 1993",467.40,470.55,467.35,470.54,470.54,"171,200,000"
7147,"Dec 23, 1993",467.30,468.97,467.30,467.38,467.38,"227,240,000"
7148,"Dec 22, 1993",465.08,467.38,465.08,467.32,467.32,"272,440,000"
7149,"Dec 21, 1993",465.84,465.92,464.03,465.30,465.30,"273,370,000"
7150,"Dec 20, 1993",466.38,466.90,465.53,465.85,465.85,"255,900,000"
7151,"Dec 17, 1993",463.34,466.38,463.34,466.38,466.38,"363,750,000"
7152,"Dec 16, 1993",461.86,463.98,461.86,463.34,463.34,"284,620,000"
7153,"Dec 15, 1993",463.06,463.69,461.84,461.84,461.84,"331,770,000"
7154,"Dec 14, 1993",465.73,466.12,462.46,463.06,463.06,"275,050,000"
7155,"Dec 13, 1993",463.93,465.71,462.71,465.70,465.70,"256,580,000"
7156,"Dec 10, 1993",464.18,464.87,462.66,463.93,463.93,"245,620,000"
7157,"Dec 09, 1993",466.29,466.54,463.87,464.18,464.18,"287,570,000"
7158,"Dec 08, 1993",465.88,466.73,465.42,466.29,466.29,"314,460,000"
7159,"Dec 07, 1993",466.43,466.77,465.44,466.76,466.76,"285,690,000"
7160,"Dec 06, 1993",464.89,466.89,464.40,466.43,466.43,"292,370,000"
7161,"Dec 03, 1993",463.13,464.89,462.67,464.89,464.89,"268,360,000"
7162,"Dec 02, 1993",461.89,463.22,461.45,463.11,463.11,"256,370,000"
7163,"Dec 01, 1993",461.93,464.47,461.63,461.89,461.89,"293,870,000"
7164,"Nov 30, 1993",461.90,463.62,460.45,461.79,461.79,"286,660,000"
7165,"Nov 29, 1993",463.06,464.83,461.83,461.90,461.90,"272,710,000"
7166,"Nov 26, 1993",462.36,463.63,462.36,463.06,463.06,"90,220,000"
7167,"Nov 24, 1993",461.03,462.90,461.03,462.36,462.36,"230,630,000"
7168,"Nov 23, 1993",459.13,461.77,458.47,461.03,461.03,"260,400,000"
7169,"Nov 22, 1993",462.60,462.60,457.08,459.13,459.13,"280,130,000"
7170,"Nov 19, 1993",463.59,463.60,460.03,462.60,462.60,"302,970,000"
7171,"Nov 18, 1993",464.83,464.88,461.73,463.62,463.62,"313,490,000"
7172,"Nov 17, 1993",466.74,467.24,462.73,464.81,464.81,"316,940,000"
7173,"Nov 16, 1993",463.75,466.74,462.97,466.74,466.74,"303,980,000"
7174,"Nov 15, 1993",465.39,466.13,463.01,463.75,463.75,"251,030,000"
7175,"Nov 12, 1993",462.64,465.84,462.64,465.39,465.39,"326,240,000"
7176,"Nov 11, 1993",463.72,464.96,462.49,462.64,462.64,"283,820,000"
7177,"Nov 10, 1993",460.40,463.72,459.57,463.72,463.72,"283,450,000"
7178,"Nov 09, 1993",460.21,463.42,460.21,460.33,460.33,"276,360,000"
7179,"Nov 08, 1993",459.57,461.54,458.78,460.21,460.21,"234,340,000"
7180,"Nov 05, 1993",457.49,459.63,454.36,459.57,459.57,"336,890,000"
7181,"Nov 04, 1993",463.02,463.16,457.26,457.49,457.49,"323,430,000"
7182,"Nov 03, 1993",468.44,468.61,460.95,463.02,463.02,"342,110,000"
7183,"Nov 02, 1993",469.10,469.10,466.20,468.44,468.44,"304,780,000"
7184,"Nov 01, 1993",467.83,469.11,467.33,469.10,469.10,"256,030,000"
7185,"Oct 29, 1993",467.72,468.20,467.37,467.83,467.83,"270,570,000"
7186,"Oct 28, 1993",464.52,468.76,464.52,467.73,467.73,"301,220,000"
7187,"Oct 27, 1993",464.30,464.61,463.36,464.61,464.61,"279,830,000"
7188,"Oct 26, 1993",464.20,464.32,462.65,464.30,464.30,"284,530,000"
7189,"Oct 25, 1993",463.27,464.49,462.05,464.20,464.20,"260,310,000"
7190,"Oct 22, 1993",465.36,467.82,463.27,463.27,463.27,"301,440,000"
7191,"Oct 21, 1993",466.06,466.64,464.38,465.36,465.36,"289,600,000"
7192,"Oct 20, 1993",466.21,466.87,464.54,466.07,466.07,"305,670,000"
7193,"Oct 19, 1993",468.41,468.64,464.80,466.21,466.21,"304,400,000"
7194,"Oct 18, 1993",469.50,470.04,468.02,468.45,468.45,"329,580,000"
7195,"Oct 15, 1993",466.83,471.10,466.83,469.50,469.50,"366,110,000"
7196,"Oct 14, 1993",461.55,466.83,461.55,466.83,466.83,"352,530,000"
7197,"Oct 13, 1993",461.12,461.98,460.76,461.49,461.49,"290,930,000"
7198,"Oct 12, 1993",461.04,462.47,460.73,461.12,461.12,"263,970,000"
7199,"Oct 11, 1993",460.31,461.87,460.31,460.88,460.88,"183,060,000"
7200,"Oct 08, 1993",459.18,460.99,456.40,460.31,460.31,"243,600,000"
7201,"Oct 07, 1993",460.71,461.13,459.08,459.18,459.18,"255,210,000"
7202,"Oct 06, 1993",461.24,462.60,460.26,460.74,460.74,"277,070,000"
7203,"Oct 05, 1993",461.34,463.15,459.45,461.20,461.20,"294,570,000"
7204,"Oct 04, 1993",461.28,461.80,460.02,461.34,461.34,"229,380,000"
7205,"Oct 01, 1993",458.93,461.48,458.35,461.28,461.28,"256,880,000"
7206,"Sep 30, 1993",460.11,460.56,458.28,458.93,458.93,"280,980,000"
7207,"Sep 29, 1993",461.60,462.17,459.51,460.11,460.11,"277,690,000"
7208,"Sep 28, 1993",461.84,462.08,460.91,461.53,461.53,"243,320,000"
7209,"Sep 27, 1993",457.63,461.81,457.63,461.80,461.80,"244,920,000"
7210,"Sep 24, 1993",457.74,458.56,456.92,457.63,457.63,"248,270,000"
7211,"Sep 23, 1993",456.25,458.69,456.25,457.74,457.74,"275,350,000"
7212,"Sep 22, 1993",452.94,456.92,452.94,456.20,456.20,"298,960,000"
7213,"Sep 21, 1993",455.05,455.80,449.64,452.95,452.95,"300,310,000"
7214,"Sep 20, 1993",458.84,459.91,455.00,455.05,455.05,"231,130,000"
7215,"Sep 17, 1993",459.43,459.43,457.09,458.83,458.83,"381,370,000"
7216,"Sep 16, 1993",461.54,461.54,459.00,459.43,459.43,"229,700,000"
7217,"Sep 15, 1993",459.90,461.96,456.31,461.60,461.60,"294,410,000"
7218,"Sep 14, 1993",461.93,461.93,458.15,459.90,459.90,"258,650,000"
7219,"Sep 13, 1993",461.70,463.38,461.41,462.06,462.06,"244,970,000"
7220,"Sep 10, 1993",457.49,461.86,457.49,461.72,461.72,"269,950,000"
7221,"Sep 09, 1993",456.65,458.11,455.17,457.50,457.50,"258,070,000"
7222,"Sep 08, 1993",458.52,458.53,453.75,456.65,456.65,"283,100,000"
7223,"Sep 07, 1993",461.34,462.07,457.95,458.52,458.52,"229,500,000"
7224,"Sep 03, 1993",461.30,462.05,459.91,461.34,461.34,"197,160,000"
7225,"Sep 02, 1993",463.13,463.54,461.07,461.30,461.30,"259,870,000"
7226,"Sep 01, 1993",463.55,463.80,461.77,463.15,463.15,"245,040,000"
7227,"Aug 31, 1993",461.90,463.56,461.29,463.56,463.56,"252,830,000"
7228,"Aug 30, 1993",460.54,462.58,460.28,461.90,461.90,"194,180,000"
7229,"Aug 27, 1993",461.05,461.05,459.19,460.54,460.54,"196,140,000"
7230,"Aug 26, 1993",460.04,462.87,458.82,461.04,461.04,"254,070,000"
7231,"Aug 25, 1993",459.75,462.04,459.30,460.13,460.13,"301,650,000"
7232,"Aug 24, 1993",455.23,459.77,455.04,459.77,459.77,"270,700,000"
7233,"Aug 23, 1993",456.12,456.12,454.29,455.23,455.23,"212,500,000"
7234,"Aug 20, 1993",456.51,456.68,454.60,456.16,456.16,"276,800,000"
7235,"Aug 19, 1993",456.01,456.76,455.20,456.43,456.43,"293,330,000"
7236,"Aug 18, 1993",453.21,456.99,453.21,456.04,456.04,"312,940,000"
7237,"Aug 17, 1993",452.38,453.70,451.96,453.13,453.13,"261,320,000"
7238,"Aug 16, 1993",450.25,453.41,450.25,452.38,452.38,"233,640,000"
7239,"Aug 13, 1993",448.97,450.25,448.97,450.14,450.14,"214,370,000"
7240,"Aug 12, 1993",450.47,451.63,447.53,448.96,448.96,"278,530,000"
7241,"Aug 11, 1993",449.60,451.00,449.60,450.46,450.46,"268,330,000"
7242,"Aug 10, 1993",450.71,450.71,449.10,449.45,449.45,"255,520,000"
7243,"Aug 09, 1993",448.68,451.51,448.31,450.72,450.72,"232,750,000"
7244,"Aug 06, 1993",448.13,449.26,447.87,448.68,448.68,"221,170,000"
7245,"Aug 05, 1993",448.55,449.61,446.94,448.13,448.13,"261,900,000"
7246,"Aug 04, 1993",449.27,449.72,447.93,448.54,448.54,"230,040,000"
7247,"Aug 03, 1993",450.15,450.43,447.59,449.27,449.27,"253,110,000"
7248,"Aug 02, 1993",448.13,450.15,448.03,450.15,450.15,"230,380,000"
7249,"Jul 30, 1993",450.19,450.22,446.98,448.13,448.13,"254,420,000"
7250,"Jul 29, 1993",447.19,450.77,447.19,450.24,450.24,"261,240,000"
7251,"Jul 28, 1993",448.25,448.61,446.59,447.19,447.19,"273,100,000"
7252,"Jul 27, 1993",449.00,449.44,446.76,448.24,448.24,"256,750,000"
7253,"Jul 26, 1993",447.06,449.50,447.04,449.09,449.09,"222,580,000"
7254,"Jul 23, 1993",444.54,447.10,444.54,447.10,447.10,"222,170,000"
7255,"Jul 22, 1993",447.18,447.23,443.72,444.51,444.51,"249,630,000"
7256,"Jul 21, 1993",447.28,447.50,445.84,447.18,447.18,"278,590,000"
7257,"Jul 20, 1993",446.03,447.63,443.71,447.31,447.31,"277,420,000"
7258,"Jul 19, 1993",445.75,446.78,444.83,446.03,446.03,"216,370,000"
7259,"Jul 16, 1993",449.07,449.08,445.66,445.75,445.75,"263,100,000"
7260,"Jul 15, 1993",450.09,450.12,447.26,449.22,449.22,"277,810,000"
7261,"Jul 14, 1993",448.08,451.12,448.08,450.08,450.08,"297,430,000"
7262,"Jul 13, 1993",449.00,450.70,448.07,448.09,448.09,"236,720,000"
7263,"Jul 12, 1993",448.13,449.11,447.71,448.98,448.98,"202,310,000"
7264,"Jul 09, 1993",448.64,448.94,446.74,448.11,448.11,"235,210,000"
7265,"Jul 08, 1993",442.84,448.64,442.84,448.64,448.64,"282,910,000"
7266,"Jul 07, 1993",441.40,443.63,441.40,442.83,442.83,"253,170,000"
7267,"Jul 06, 1993",445.86,446.87,441.42,441.43,441.43,"234,810,000"
7268,"Jul 02, 1993",449.02,449.02,445.20,445.84,445.84,"220,750,000"
7269,"Jul 01, 1993",450.54,451.15,448.71,449.02,449.02,"292,040,000"
7270,"Jun 30, 1993",450.69,451.47,450.15,450.53,450.53,"281,120,000"
7271,"Jun 29, 1993",451.89,451.90,449.67,450.69,450.69,"276,310,000"
7272,"Jun 28, 1993",447.60,451.90,447.60,451.85,451.85,"242,090,000"
7273,"Jun 25, 1993",446.62,448.64,446.62,447.60,447.60,"210,430,000"
7274,"Jun 24, 1993",443.04,447.21,442.50,446.62,446.62,"267,450,000"
7275,"Jun 23, 1993",445.96,445.96,443.19,443.19,443.19,"278,260,000"
7276,"Jun 22, 1993",446.25,446.29,444.94,445.93,445.93,"259,530,000"
7277,"Jun 21, 1993",443.68,446.22,443.68,446.22,446.22,"223,650,000"
7278,"Jun 18, 1993",448.54,448.59,443.68,443.68,443.68,"300,500,000"
7279,"Jun 17, 1993",447.43,448.98,446.91,448.54,448.54,"239,810,000"
7280,"Jun 16, 1993",446.27,447.43,443.61,447.43,447.43,"267,500,000"
7281,"Jun 15, 1993",447.73,448.28,446.18,446.27,446.27,"234,110,000"
7282,"Jun 14, 1993",447.26,448.64,447.23,447.71,447.71,"210,440,000"
7283,"Jun 11, 1993",445.38,448.19,445.38,447.26,447.26,"256,750,000"
7284,"Jun 10, 1993",445.78,446.22,444.09,445.38,445.38,"232,600,000"
7285,"Jun 09, 1993",444.71,447.39,444.66,445.78,445.78,"249,030,000"
7286,"Jun 08, 1993",447.65,447.65,444.31,444.71,444.71,"240,640,000"
7287,"Jun 07, 1993",450.07,450.75,447.32,447.69,447.69,"236,920,000"
7288,"Jun 04, 1993",452.43,452.43,448.92,450.06,450.06,"226,440,000"
7289,"Jun 03, 1993",453.84,453.85,451.12,452.49,452.49,"285,570,000"
7290,"Jun 02, 1993",453.83,454.53,452.68,453.85,453.85,"295,560,000"
7291,"Jun 01, 1993",450.23,455.63,450.23,453.83,453.83,"229,690,000"
7292,"May 28, 1993",452.41,452.41,447.67,450.19,450.19,"207,820,000"
7293,"May 27, 1993",453.44,454.55,451.14,452.41,452.41,"300,810,000"
7294,"May 26, 1993",448.85,453.51,448.82,453.44,453.44,"274,230,000"
7295,"May 25, 1993",448.00,449.04,447.70,448.85,448.85,"222,090,000"
7296,"May 24, 1993",445.84,448.44,445.26,448.00,448.00,"197,990,000"
7297,"May 21, 1993",450.59,450.59,444.89,445.84,445.84,"279,120,000"
7298,"May 20, 1993",447.57,450.59,447.36,450.59,450.59,"289,160,000"
7299,"May 19, 1993",440.32,447.86,436.86,447.57,447.57,"342,420,000"
7300,"May 18, 1993",440.39,441.26,437.95,440.32,440.32,"264,300,000"
7301,"May 17, 1993",439.56,440.38,437.83,440.37,440.37,"227,580,000"
7302,"May 14, 1993",439.22,439.82,438.10,439.56,439.56,"252,910,000"
7303,"May 13, 1993",444.75,444.75,439.23,439.23,439.23,"293,920,000"
7304,"May 12, 1993",444.32,445.16,442.87,444.80,444.80,"255,680,000"
7305,"May 11, 1993",442.80,444.57,441.52,444.36,444.36,"218,480,000"
7306,"May 10, 1993",442.34,445.42,442.05,442.80,442.80,"235,580,000"
7307,"May 07, 1993",443.28,443.70,441.69,442.31,442.31,"223,570,000"
7308,"May 06, 1993",444.60,444.81,442.90,443.26,443.26,"255,460,000"
7309,"May 05, 1993",443.98,446.09,443.76,444.52,444.52,"274,240,000"
7310,"May 04, 1993",442.58,445.19,442.45,444.05,444.05,"268,310,000"
7311,"May 03, 1993",440.19,442.59,438.25,442.46,442.46,"224,970,000"
7312,"Apr 30, 1993",438.89,442.29,438.89,440.19,440.19,"247,460,000"
7313,"Apr 29, 1993",438.02,438.96,435.59,438.89,438.89,"249,760,000"
7314,"Apr 28, 1993",438.01,438.80,436.68,438.02,438.02,"267,980,000"
7315,"Apr 27, 1993",433.52,438.02,433.14,438.01,438.01,"284,140,000"
7316,"Apr 26, 1993",437.03,438.35,432.30,433.54,433.54,"283,260,000"
7317,"Apr 23, 1993",439.49,439.49,436.82,437.03,437.03,"259,810,000"
7318,"Apr 22, 1993",443.55,445.73,439.46,439.46,439.46,"310,390,000"
7319,"Apr 21, 1993",445.09,445.77,443.08,443.63,443.63,"287,300,000"
7320,"Apr 20, 1993",447.46,447.46,441.81,445.10,445.10,"317,990,000"
7321,"Apr 19, 1993",448.94,449.14,445.85,447.46,447.46,"244,710,000"
7322,"Apr 16, 1993",448.41,449.39,447.67,448.94,448.94,"305,160,000"
7323,"Apr 15, 1993",448.60,449.11,446.39,448.40,448.40,"259,500,000"
7324,"Apr 14, 1993",449.22,450.00,448.02,448.66,448.66,"257,340,000"
7325,"Apr 13, 1993",448.41,450.40,447.66,449.22,449.22,"286,690,000"
7326,"Apr 12, 1993",441.84,448.37,441.84,448.37,448.37,"259,690,000"
7327,"Apr 08, 1993",442.71,443.77,440.02,441.84,441.84,"284,370,000"
7328,"Apr 07, 1993",441.16,442.73,440.50,442.73,442.73,"300,000,000"
7329,"Apr 06, 1993",442.29,443.38,439.48,441.16,441.16,"293,680,000"
7330,"Apr 05, 1993",441.42,442.43,440.53,442.29,442.29,"296,080,000"
7331,"Apr 02, 1993",450.28,450.28,440.71,441.39,441.39,"323,330,000"
7332,"Apr 01, 1993",451.67,452.63,449.60,450.30,450.30,"234,530,000"
7333,"Mar 31, 1993",451.97,454.88,451.67,451.67,451.67,"279,190,000"
7334,"Mar 30, 1993",450.79,452.06,449.63,451.97,451.97,"231,190,000"
7335,"Mar 29, 1993",447.76,452.81,447.75,450.77,450.77,"199,970,000"
7336,"Mar 26, 1993",450.91,452.09,447.69,447.78,447.78,"226,650,000"
7337,"Mar 25, 1993",448.09,451.75,447.93,450.88,450.88,"251,530,000"
7338,"Mar 24, 1993",448.71,450.90,446.10,448.07,448.07,"274,300,000"
7339,"Mar 23, 1993",448.88,449.80,448.30,448.76,448.76,"232,730,000"
7340,"Mar 22, 1993",450.17,450.17,446.08,448.88,448.88,"233,190,000"
7341,"Mar 19, 1993",451.90,453.32,449.91,450.18,450.18,"339,660,000"
7342,"Mar 18, 1993",448.36,452.39,448.36,451.89,451.89,"241,180,000"
