,date,doller,fed,gdp,cpi,sp_close,sp_volume,mi_close,mi_volume,gsci_close,unem,infl,pmi
3714,2006-11-07,85.43,5.22,14039.56,202.0,1382.84,2636390000.0,107.86,1090000.0,5810.4922,4.5,2.0,50.3
3715,2006-11-06,85.75,5.24,14039.56,202.0,1379.78,2533550000.0,107.52,716000.0,5851.7549,4.5,2.0,50.3
3716,2006-11-03,85.709999,5.25,14039.56,202.0,1364.3,2419730000.0,107.47,1570000.0,5808.3892,4.5,2.0,50.3
3717,2006-11-02,85.339996,5.22,14039.56,202.0,1367.34,2646180000.0,108.31,975050.0,5729.8779,4.5,2.0,50.3
3718,2006-11-01,85.32,5.23,14039.56,202.0,1367.81,2821160000.0,108.53,1200000.0,5746.8291,4.5,2.0,50.3
3719,2006-10-31,85.32,5.31,14039.56,201.9,1377.94,2803030000.0,108.22,1260000.0,5741.5112,4.4,1.3,51.4
3720,2006-10-30,85.589996,5.27,14039.56,201.9,1377.93,2770440000.0,107.75,714400.0,5730.0562,4.4,1.3,51.4
3721,2006-10-27,85.559998,5.23,14039.56,201.9,1377.34,2458450000.0,107.75,1150000.0,5907.1572,4.4,1.3,51.4
3722,2006-10-26,85.889999,5.23,14039.56,201.9,1389.08,2793350000.0,107.47,1250000.0,5898.6401,4.4,1.3,51.4
3723,2006-10-25,86.379997,5.26,14039.56,201.9,1382.22,2953540000.0,107.08,919750.0,5974.3481,4.4,1.3,51.4
3724,2006-10-24,86.629997,5.24,14039.56,201.9,1377.38,2876890000.0,106.75,507660.0,5824.9482,4.4,1.3,51.4
3725,2006-10-23,86.709999,5.24,14039.56,201.9,1377.02,2480430000.0,106.77,854440.0,5776.8701,4.4,1.3,51.4
3726,2006-10-20,86.269997,5.25,14039.56,201.9,1368.6,2526410000.0,107.02,437090.0,5813.4741,4.4,1.3,51.4
3727,2006-10-19,86.239998,5.22,14039.56,201.9,1366.96,2619830000.0,107.03,942260.0,5873.6768,4.4,1.3,51.4
3728,2006-10-18,86.879997,5.23,14039.56,201.9,1365.8,2658840000.0,107.16,1020000.0,5795.8521,4.4,1.3,51.4
3729,2006-10-17,86.870003,5.21,14039.56,201.9,1364.05,2519620000.0,107.11,1240000.0,5876.9458,4.4,1.3,51.4
3730,2006-10-16,87.0,5.28,14039.56,201.9,1369.06,2305920000.0,107.02,546800.0,5932.603,4.4,1.3,51.4
3731,2006-10-13,87.120003,5.21,14039.56,201.9,1365.62,2482920000.0,106.88,1140000.0,5801.106,4.4,1.3,51.4
3732,2006-10-12,86.919998,5.25,14039.56,201.9,1362.83,2514350000.0,107.05,903360.0,5735.4048,4.4,1.3,51.4
3733,2006-10-11,87.120003,5.25,14039.56,201.9,1349.95,2521000000.0,106.98,1240000.0,5733.7739,4.4,1.3,51.4
3734,2006-10-10,87.019997,5.28,14039.56,201.9,1353.42,2376140000.0,107.25,1160000.0,5767.3809,4.4,1.3,51.4
3735,2006-10-06,86.440002,5.22,14039.56,201.9,1349.59,2523000000.0,107.61,1440000.0,5789.7739,4.4,1.3,51.4
3736,2006-10-05,85.919998,5.23,14039.56,201.9,1353.22,2817240000.0,108.25,1070000.0,5789.1699,4.4,1.3,51.4
3737,2006-10-04,85.839996,5.23,14039.56,201.9,1350.2,3019880000.0,108.58,1130000.0,5700.6021,4.4,1.3,51.4
3738,2006-10-03,85.709999,5.25,14039.56,201.9,1334.11,2682690000.0,108.2,686370.0,5642.9419,4.4,1.3,51.4
3739,2006-10-02,85.589996,5.33,14039.56,201.9,1331.32,2154480000.0,108.2,797710.0,5786.7041,4.4,1.3,51.4
3740,2006-09-29,85.970001,5.34,13870.188,202.8,1335.85,2273430000.0,108.06,1140000.0,5892.855,4.5,2.1,52.2
3741,2006-09-28,85.720001,5.28,13870.188,202.8,1338.88,2397820000.0,108.16,882940.0,5872.48,4.5,2.1,52.2
3742,2006-09-27,85.660004,5.3,13870.188,202.8,1336.59,2749190000.0,108.34,1180000.0,5863.082,4.5,2.1,52.2
3743,2006-09-26,85.629997,5.25,13870.188,202.8,1336.35,2673350000.0,108.39,1210000.0,5768.644,4.5,2.1,52.2
3744,2006-09-25,85.290001,5.3,13870.188,202.8,1326.37,2710240000.0,108.58,1140000.0,5764.2192,4.5,2.1,52.2
3745,2006-09-22,85.199997,5.27,13870.188,202.8,1314.78,2162880000.0,108.33,1110000.0,5749.3101,4.5,2.1,52.2
3746,2006-09-21,85.18,5.24,13870.188,202.8,1318.03,2627440000.0,107.97,1370000.0,5824.8848,4.5,2.1,52.2
3747,2006-09-20,85.809998,5.23,13870.188,202.8,1325.18,2543070000.0,107.61,27550.0,5751.9678,4.5,2.1,52.2
3748,2006-09-19,85.940002,5.21,13870.188,202.8,1317.64,2390850000.0,107.5,30610.0,5863.7769,4.5,2.1,52.2
3749,2006-09-18,85.809998,5.23,13870.188,202.8,1321.18,2325080000.0,106.97,27450.0,5979.2729,4.5,2.1,52.2
3750,2006-09-15,85.989998,5.25,13870.188,202.8,1319.66,3198030000.0,107.08,19930.0,5930.2822,4.5,2.1,52.2
3751,2006-09-14,85.660004,5.26,13870.188,202.8,1316.28,2351220000.0,107.12,34240.0,5958.9121,4.5,2.1,52.2
3752,2006-09-13,85.870003,5.26,13870.188,202.8,1318.07,2597220000.0,107.31,46200.0,6060.6372,4.5,2.1,52.2
3753,2006-09-12,85.919998,5.21,13870.188,202.8,1313.0,2791580000.0,107.25,25820.0,6082.8799,4.5,2.1,52.2
3754,2006-09-11,85.919998,5.24,13870.188,202.8,1299.54,2506430000.0,107.08,44500.0,6183.189,4.5,2.1,52.2
3755,2006-09-08,85.949997,5.23,13870.188,202.8,1298.92,2132890000.0,107.27,59690.0,6286.2808,4.5,2.1,52.2
3756,2006-09-07,85.529999,5.23,13870.188,202.8,1294.02,2325850000.0,107.09,115890.0,6384.0381,4.5,2.1,52.2
3757,2006-09-06,85.099998,5.21,13870.188,202.8,1300.26,2329870000.0,107.06,176620.0,6426.1338,4.5,2.1,52.2
3758,2006-09-05,85.0,5.26,13870.188,202.8,1313.25,2114480000.0,107.19,177540.0,6480.313,4.5,2.1,52.2
3759,2006-09-01,84.940002,5.25,13870.188,202.8,1311.01,1800520000.0,107.48,260110.0,6503.1982,4.5,2.1,52.2
3760,2006-08-31,85.050003,5.31,13870.188,203.8,1303.82,1974540000.0,107.42,602260.0,6599.417,4.7,3.8,53.7
3761,2006-08-30,84.970001,5.25,13870.188,203.8,1305.37,2060690000.0,107.12,1460000.0,6575.8071,4.7,3.8,53.7
3762,2006-08-29,84.910004,5.23,13870.188,203.8,1304.28,2093720000.0,106.97,1630000.0,6583.1611,4.7,3.8,53.7
3763,2006-08-28,85.230003,5.25,13870.188,203.8,1301.78,1834920000.0,106.94,905610.0,6632.73,4.7,3.8,53.7
3764,2006-08-25,85.379997,5.25,13870.188,203.8,1295.09,1667580000.0,107.03,885990.0,6809.396,4.7,3.8,53.7
3765,2006-08-24,85.279999,5.25,13870.188,203.8,1296.06,1930320000.0,106.94,881560.0,6780.2822,4.7,3.8,53.7
3766,2006-08-23,85.129997,5.25,13870.188,203.8,1292.99,1893670000.0,106.91,902770.0,6728.665,4.7,3.8,53.7
3767,2006-08-22,85.18,5.24,13870.188,203.8,1298.82,1908740000.0,106.97,996000.0,6824.0229,4.7,3.8,53.7
3768,2006-08-21,84.629997,5.24,13870.188,203.8,1297.52,1759240000.0,106.94,555580.0,6797.4878,4.7,3.8,53.7
3769,2006-08-18,85.089996,5.25,13870.188,203.8,1302.3,2033910000.0,106.86,571570.0,6718.2749,4.7,3.8,53.7
3770,2006-08-17,85.040001,5.2,13870.188,203.8,1297.48,2458340000.0,106.66,857940.0,6668.6162,4.7,3.8,53.7
3771,2006-08-16,84.879997,5.17,13870.188,203.8,1295.43,2554570000.0,106.7,1120000.0,6817.0928,4.7,3.8,53.7
3772,2006-08-15,85.220001,5.24,13870.188,203.8,1285.58,2334100000.0,106.28,1040000.0,6866.7461,4.7,3.8,53.7
3773,2006-08-14,85.639999,5.26,13870.188,203.8,1268.21,2118020000.0,105.81,567560.0,6886.1191,4.7,3.8,53.7
3774,2006-08-11,85.519997,5.24,13870.188,203.8,1266.74,2004540000.0,106.06,664420.0,7001.022,4.7,3.8,53.7
3775,2006-08-10,85.080002,5.24,13870.188,203.8,1271.81,2402190000.0,106.36,870980.0,7016.6538,4.7,3.8,53.7
3776,2006-08-09,84.709999,5.25,13870.188,203.8,1265.95,2555180000.0,106.38,716720.0,7199.9619,4.7,3.8,53.7
3777,2006-08-08,84.660004,5.26,13870.188,203.8,1271.48,2457840000.0,106.42,698280.0,7165.8062,4.7,3.8,53.7
3778,2006-08-07,84.75,5.24,13870.188,203.8,1275.77,2045660000.0,106.38,444130.0,7203.4141,4.7,3.8,53.7
3779,2006-08-04,84.57,5.25,13870.188,203.8,1279.36,2530970000.0,106.55,1000000.0,7101.978,4.7,3.8,53.7
3780,2006-08-03,85.019997,5.27,13870.188,203.8,1280.27,2728440000.0,106.17,955270.0,7124.7388,4.7,3.8,53.7
3781,2006-08-02,85.050003,5.25,13870.188,203.8,1277.41,2610750000.0,106.16,1050000.0,7223.2759,4.7,3.8,53.7
3782,2006-08-01,85.050003,5.27,13870.188,203.8,1270.92,2527690000.0,106.03,941380.0,7119.291,4.7,3.8,53.7
3783,2006-07-31,85.300003,5.31,13870.188,202.9,1276.66,2461300000.0,106.03,521750.0,7115.8491,4.7,4.1,53.0
3784,2006-07-28,85.440002,5.26,13870.188,202.9,1278.55,2480420000.0,106.0,864720.0,6946.8398,4.7,4.1,53.0
3785,2006-07-27,85.870003,5.27,13870.188,202.9,1263.2,2776710000.0,105.64,918650.0,7017.8018,4.7,4.1,53.0
3786,2006-07-26,85.93,5.24,13870.188,202.9,1268.4,2667710000.0,105.64,812010.0,6953.1519,4.7,4.1,53.0
3787,2006-07-25,86.639999,5.24,13870.188,202.9,1268.88,2563930000.0,105.44,817570.0,6905.7871,4.7,4.1,53.0
3788,2006-07-24,86.339996,5.24,13870.188,202.9,1260.91,2312720000.0,105.56,552300.0,6979.6538,4.7,4.1,53.0
3789,2006-07-21,85.93,5.23,13870.188,202.9,1240.29,2704090000.0,105.56,778280.0,6903.7612,4.7,4.1,53.0
3790,2006-07-20,86.220001,5.24,13870.188,202.9,1249.13,2345580000.0,105.62,960030.0,6903.4722,4.7,4.1,53.0
3791,2006-07-19,86.459999,5.23,13870.188,202.9,1259.81,2701980000.0,105.41,1570000.0,6936.04,4.7,4.1,53.0
3792,2006-07-18,87.010002,5.22,13870.188,202.9,1236.86,2481750000.0,104.86,1110000.0,6963.123,4.7,4.1,53.0
3793,2006-07-17,86.959999,5.28,13870.188,202.9,1234.49,2146410000.0,105.31,597950.0,7079.605,4.7,4.1,53.0
3794,2006-07-14,86.089996,5.26,13870.188,202.9,1236.2,2467120000.0,105.38,906250.0,7261.3062,4.7,4.1,53.0
3795,2006-07-13,85.790001,5.26,13870.188,202.9,1242.28,2545760000.0,105.28,887510.0,7212.5391,4.7,4.1,53.0
3796,2006-07-12,85.910004,5.27,13870.188,202.9,1258.6,2250450000.0,105.08,795130.0,7077.3032,4.7,4.1,53.0
3797,2006-07-11,85.360001,5.25,13870.188,202.9,1272.43,2310850000.0,105.08,795240.0,7009.7148,4.7,4.1,53.0
3798,2006-07-10,85.5,5.24,13870.188,202.9,1267.34,1854590000.0,104.88,481310.0,6929.8691,4.7,4.1,53.0
3799,2006-07-07,84.980003,5.22,13870.188,202.9,1265.48,1988150000.0,104.86,1090000.0,6983.2681,4.7,4.1,53.0
3800,2006-07-06,85.349998,5.24,13870.188,202.9,1274.08,2009160000.0,104.5,784970.0,7071.396,4.7,4.1,53.0
3801,2006-07-05,85.599998,5.25,13870.188,202.9,1270.91,2165070000.0,104.25,970690.0,7044.228,4.7,4.1,53.0
3802,2006-07-03,85.18,5.25,13870.188,202.9,1280.19,1114470000.0,104.78,300750.0,6989.7012,4.7,4.1,53.0
3803,2006-06-30,85.220001,5.05,13753.424,201.8,1270.2,3049560000.0,104.86,1090000.0,6975.9658,4.6,4.3,52.0
3804,2006-06-29,85.870003,5.08,13753.424,201.8,1272.87,2621250000.0,104.41,733780.0,6935.3291,4.6,4.3,52.0
3805,2006-06-28,86.629997,5.06,13753.424,201.8,1246.0,2085490000.0,104.08,598750.0,6812.7861,4.6,4.3,52.0
3806,2006-06-27,86.470001,5.02,13753.424,201.8,1239.2,2203130000.0,104.3,863670.0,6811.6812,4.6,4.3,52.0
3807,2006-06-26,86.489998,5.03,13753.424,201.8,1250.56,1878580000.0,104.11,475220.0,6800.1089,4.6,4.3,52.0
3808,2006-06-23,86.82,4.98,13753.424,201.8,1244.5,2017270000.0,104.12,787890.0,6730.769,4.6,4.3,52.0
3809,2006-06-22,86.389999,4.98,13753.424,201.8,1245.6,2148180000.0,104.33,724530.0,6750.9199,4.6,4.3,52.0
3810,2006-06-21,85.779999,4.91,13753.424,201.8,1252.2,2361230000.0,104.8,10540.0,6717.084,4.6,4.3,52.0
3811,2006-06-20,86.18,4.92,13753.424,201.8,1240.12,2232950000.0,104.75,7920.0,6628.6108,4.6,4.3,52.0
3812,2006-06-19,86.309998,4.95,13753.424,201.8,1240.13,2517200000.0,104.84,14070.0,6649.855,4.6,4.3,52.0
3813,2006-06-16,85.919998,4.94,13753.424,201.8,1251.54,2783390000.0,104.94,11240.0,6746.2939,4.6,4.3,52.0
3814,2006-06-15,86.019997,5.02,13753.424,201.8,1256.16,2775480000.0,105.14,13290.0,6735.9102,4.6,4.3,52.0
3815,2006-06-14,86.139999,5.0,13753.424,201.8,1230.04,2667990000.0,105.42,30890.0,6642.7949,4.6,4.3,52.0
3816,2006-06-13,86.43,5.0,13753.424,201.8,1223.69,3215770000.0,106.02,42460.0,6604.6279,4.6,4.3,52.0
3817,2006-06-12,85.849998,5.01,13753.424,201.8,1237.44,2247010000.0,105.88,36530.0,6783.479,4.6,4.3,52.0
3818,2006-06-09,85.720001,5.0,13753.424,201.8,1252.3,2214000000.0,105.89,34890.0,6863.5889,4.6,4.3,52.0
3819,2006-06-08,85.910004,5.02,13753.424,201.8,1257.93,3543790000.0,105.86,75110.0,6782.1572,4.6,4.3,52.0
3820,2006-06-07,84.989998,4.99,13753.424,201.8,1256.15,2644170000.0,105.67,67140.0,6847.3208,4.6,4.3,52.0
3821,2006-06-06,84.730003,4.99,13753.424,201.8,1263.85,2697650000.0,105.84,98030.0,6951.4751,4.6,4.3,52.0
3822,2006-06-05,84.139999,5.01,13753.424,201.8,1265.29,2313470000.0,105.75,109570.0,7001.7241,4.6,4.3,52.0
3823,2006-06-02,84.050003,4.97,13753.424,201.8,1288.22,2295540000.0,105.97,232710.0,7007.9229,4.6,4.3,52.0
3824,2006-06-01,84.790001,5.02,13753.424,201.8,1285.71,2360160000.0,105.14,374470.0,6849.0732,4.6,4.3,52.0
3825,2006-05-31,84.720001,5.05,13753.424,201.3,1270.09,2692160000.0,105.08,801390.0,6895.8062,4.6,4.2,53.7
3826,2006-05-30,84.279999,5.02,13753.424,201.3,1259.87,2176190000.0,105.39,1430000.0,6958.9058,4.6,4.2,53.7
3827,2006-05-26,85.260002,4.99,13753.424,201.3,1280.16,1814020000.0,105.61,1160000.0,6935.7588,4.6,4.2,53.7
3828,2006-05-25,84.650002,5.01,13753.424,201.3,1272.88,2372730000.0,105.47,1170000.0,6898.3599,4.6,4.2,53.7
3829,2006-05-24,84.949997,4.9,13753.424,201.3,1258.57,2999030000.0,105.73,1600000.0,6788.124,4.6,4.2,53.7
3830,2006-05-23,84.349998,4.94,13753.424,201.3,1256.58,2605250000.0,105.53,1070000.0,6996.9941,4.6,4.2,53.7
3831,2006-05-22,84.349998,5.0,13753.424,201.3,1262.07,2773010000.0,105.72,1100000.0,6820.6968,4.6,4.2,53.7
3832,2006-05-19,84.879997,5.0,13753.424,201.3,1267.03,2982300000.0,105.58,1160000.0,6746.1528,4.6,4.2,53.7
3833,2006-05-18,84.510002,5.0,13753.424,201.3,1261.81,2537490000.0,105.52,1540000.0,6847.7959,4.6,4.2,53.7
3834,2006-05-17,84.849998,4.96,13753.424,201.3,1270.32,2830200000.0,105.02,1340000.0,6823.335,4.6,4.2,53.7
3835,2006-05-16,84.169998,4.98,13753.424,201.3,1292.08,2386210000.0,105.27,983010.0,6900.896,4.6,4.2,53.7
3836,2006-05-15,84.540001,5.01,13753.424,201.3,1294.5,2505660000.0,104.94,845280.0,6888.5371,4.6,4.2,53.7
3837,2006-05-12,83.959999,5.01,13753.424,201.3,1291.24,2567970000.0,104.7,952180.0,7132.1709,4.6,4.2,53.7
3838,2006-05-11,84.269997,4.99,13753.424,201.3,1305.92,2531520000.0,104.98,983390.0,7254.0889,4.6,4.2,53.7
3839,2006-05-10,84.5,4.88,13753.424,201.3,1322.85,2268550000.0,105.12,60640.0,7140.3198,4.6,4.2,53.7
3840,2006-05-09,84.830002,4.78,13753.424,201.3,1325.14,2157290000.0,105.17,19210.0,6980.5542,4.6,4.2,53.7
3841,2006-05-08,85.230003,4.88,13753.424,201.3,1324.66,2151300000.0,105.19,41140.0,6880.5479,4.6,4.2,53.7
3842,2006-05-05,85.120003,4.83,13753.424,201.3,1325.76,2294760000.0,105.27,48080.0,6923.8652,4.6,4.2,53.7
3843,2006-05-04,85.839996,4.83,13753.424,201.3,1312.25,2431450000.0,104.97,738700.0,6882.6948,4.6,4.2,53.7
3844,2006-05-03,85.839996,4.81,13753.424,201.3,1308.12,2395230000.0,105.02,825380.0,6989.7949,4.6,4.2,53.7
3845,2006-05-02,85.790001,4.79,13753.424,201.3,1313.21,2403470000.0,105.25,769900.0,7159.9258,4.6,4.2,53.7
3846,2006-05-01,85.970001,4.84,13753.424,201.3,1305.19,2437040000.0,105.14,770460.0,7087.1841,4.6,4.2,53.7
3847,2006-04-28,86.110001,4.86,13753.424,200.7,1310.61,2419920000.0,105.58,858900.0,6949.29,4.7,3.5,55.2
3848,2006-04-27,86.629997,4.79,13753.424,200.7,1309.72,2772010000.0,105.41,1210000.0,6891.708,4.7,3.5,55.2
3849,2006-04-26,87.220001,4.73,13753.424,200.7,1305.41,2502690000.0,105.12,934640.0,7041.7568,4.7,3.5,55.2
3850,2006-04-25,87.32,4.74,13753.424,200.7,1301.74,2366380000.0,105.36,1250000.0,7097.4849,4.7,3.5,55.2
3851,2006-04-24,87.449997,4.77,13753.424,200.7,1308.11,2117330000.0,105.88,766800.0,7108.478,4.7,3.5,55.2
3852,2006-04-21,88.050003,4.74,13753.424,200.7,1311.28,2392630000.0,105.7,863090.0,7255.8818,4.7,3.5,55.2
3853,2006-04-20,88.25,4.73,13753.424,200.7,1311.46,2512920000.0,105.62,763010.0,7136.0098,4.7,3.5,55.2
3854,2006-04-19,87.790001,4.7,13753.424,200.7,1309.93,2447310000.0,105.69,1190000.0,7205.9888,4.7,3.5,55.2
3855,2006-04-18,88.239998,4.72,13753.424,200.7,1307.28,2595440000.0,105.92,953930.0,7130.918,4.7,3.5,55.2
3856,2006-04-17,88.639999,4.78,13753.424,200.7,1285.33,1794650000.0,105.61,500970.0,6976.2539,4.7,3.5,55.2
3857,2006-04-13,89.620003,4.82,13753.424,200.7,1289.12,1891940000.0,105.41,938280.0,6854.4131,4.7,3.5,55.2
3858,2006-04-12,89.620003,4.78,13753.424,200.7,1288.12,1938100000.0,105.73,920060.0,6795.749,4.7,3.5,55.2
3859,2006-04-11,89.440002,4.74,13753.424,200.7,1286.57,2232880000.0,106.05,552250.0,6780.1372,4.7,3.5,55.2
3860,2006-04-10,89.720001,4.78,13753.424,200.7,1296.62,1898320000.0,105.84,586410.0,6739.1538,4.7,3.5,55.2
3861,2006-04-07,89.629997,4.76,13753.424,200.7,1295.5,2082470000.0,105.83,1330000.0,6613.6509,4.7,3.5,55.2
3862,2006-04-06,88.959999,4.76,13753.424,200.7,1309.04,2281680000.0,106.23,908160.0,6672.812,4.7,3.5,55.2
3863,2006-04-05,88.629997,4.76,13753.424,200.7,1311.56,2420020000.0,106.52,717520.0,6600.5649,4.7,3.5,55.2
3864,2006-04-04,88.830002,4.76,13753.424,200.7,1305.93,2147660000.0,106.25,790600.0,6519.9038,4.7,3.5,55.2
3865,2006-04-03,89.629997,4.87,13753.424,200.7,1297.81,2494080000.0,106.22,961520.0,6577.1162,4.7,3.5,55.2
3866,2006-03-31,89.730003,5.0,13599.16,199.7,1294.87,2236710000.0,106.39,884000.0,6535.376,4.7,3.4,54.3
3867,2006-03-30,89.389999,4.76,13599.16,199.7,1300.25,2294560000.0,106.31,1170000.0,6606.2959,4.7,3.4,54.3
3868,2006-03-29,90.25,4.69,13599.16,199.7,1302.89,2143540000.0,106.61,853780.0,6535.7402,4.7,3.4,54.3
3869,2006-03-28,90.25,4.7,13599.16,199.7,1293.23,2148580000.0,106.78,951050.0,6492.8369,4.7,3.4,54.3
3870,2006-03-27,90.07,4.77,13599.16,199.7,1301.61,2029700000.0,107.31,439420.0,6365.3979,4.7,3.4,54.3
3871,2006-03-24,90.07,4.69,13599.16,199.7,1302.95,2326070000.0,107.48,1000000.0,6374.5342,4.7,3.4,54.3
3872,2006-03-23,90.459999,4.64,13599.16,199.7,1301.67,1980940000.0,107.0,851940.0,6347.0601,4.7,3.4,54.3
3873,2006-03-22,89.720001,4.58,13599.16,199.7,1305.04,2039810000.0,107.38,14190.0,6185.583,4.7,3.4,54.3
3874,2006-03-21,89.620003,4.54,13599.16,199.7,1297.23,2147370000.0,107.33,10560.0,6236.5,4.7,3.4,54.3
3875,2006-03-20,89.129997,4.55,13599.16,199.7,1305.08,1976830000.0,107.8,24860.0,6194.5918,4.7,3.4,54.3
3876,2006-03-17,88.919998,4.6,13599.16,199.7,1307.25,2549620000.0,107.66,13680.0,6345.604,4.7,3.4,54.3
3877,2006-03-16,89.07,4.55,13599.16,199.7,1305.33,2292180000.0,107.8,21840.0,6395.9648,4.7,3.4,54.3
3878,2006-03-15,89.699997,4.47,13599.16,199.7,1303.02,2293000000.0,107.2,43350.0,6327.0391,4.7,3.4,54.3
3879,2006-03-14,90.0,4.51,13599.16,199.7,1297.48,2165270000.0,107.34,24340.0,6396.959,4.7,3.4,54.3
3880,2006-03-13,90.540001,4.52,13599.16,199.7,1284.13,2070330000.0,106.81,28840.0,6268.374,4.7,3.4,54.3
3881,2006-03-10,90.849998,4.51,13599.16,199.7,1281.42,2123450000.0,106.92,32480.0,6134.0679,4.7,3.4,54.3
3882,2006-03-09,90.75,4.51,13599.16,199.7,1272.23,2140110000.0,107.02,49270.0,6164.582,4.7,3.4,54.3
3883,2006-03-08,90.620003,4.51,13599.16,199.7,1278.47,2442870000.0,106.94,51910.0,6108.0552,4.7,3.4,54.3
3884,2006-03-07,90.769997,4.51,13599.16,199.7,1275.88,2268050000.0,106.92,57270.0,6198.9839,4.7,3.4,54.3
3885,2006-03-06,89.889999,4.51,13599.16,199.7,1278.26,2280190000.0,106.89,83610.0,6284.5479,4.7,3.4,54.3
3886,2006-03-03,89.660004,4.51,13599.16,199.7,1287.23,2152950000.0,107.2,104480.0,6425.5078,4.7,3.4,54.3
3887,2006-03-02,89.559998,4.5,13599.16,199.7,1289.14,2494590000.0,107.45,148480.0,6385.2559,4.7,3.4,54.3
3888,2006-03-01,90.220001,4.52,13599.16,199.7,1291.24,2308320000.0,107.8,257500.0,6254.7632,4.7,3.4,54.3
3889,2006-02-28,90.110001,4.52,13599.16,199.4,1280.66,2370860000.0,108.0,722850.0,6216.4468,4.8,3.6,55.8
3890,2006-02-27,90.629997,4.52,13599.16,199.4,1294.12,1975320000.0,107.69,1480000.0,6157.7559,4.8,3.6,55.8
3891,2006-02-24,90.610001,4.48,13599.16,199.4,1289.43,1933010000.0,107.81,1300000.0,6334.0469,4.8,3.6,55.8
3892,2006-02-23,90.389999,4.47,13599.16,199.4,1287.79,2144210000.0,107.83,1150000.0,6203.6948,4.8,3.6,55.8
3893,2006-02-22,90.669998,4.49,13599.16,199.4,1292.67,2222380000.0,108.14,1190000.0,6210.6152,4.8,3.6,55.8
3894,2006-02-21,90.550003,4.54,13599.16,199.4,1283.03,2104320000.0,107.94,734390.0,6349.0469,4.8,3.6,55.8
3895,2006-02-17,90.639999,4.48,13599.16,199.4,1287.24,2128260000.0,108.11,797830.0,6212.564,4.8,3.6,55.8
3896,2006-02-16,90.730003,4.48,13599.16,199.4,1289.38,2251490000.0,107.78,572700.0,6111.562,4.8,3.6,55.8
3897,2006-02-15,90.720001,4.5,13599.16,199.4,1280.0,2317590000.0,107.7,908820.0,6051.29,4.8,3.6,55.8
3898,2006-02-14,90.540001,4.45,13599.16,199.4,1275.53,2437940000.0,107.69,765630.0,6151.0811,4.8,3.6,55.8
3899,2006-02-13,90.540001,4.44,13599.16,199.4,1262.86,1850080000.0,107.86,474840.0,6243.2378,4.8,3.6,55.8
3900,2006-02-10,90.550003,4.51,13599.16,199.4,1266.99,2290050000.0,107.83,1030000.0,6304.6191,4.8,3.6,55.8
3901,2006-02-09,90.290001,4.52,13599.16,199.4,1263.78,2441920000.0,108.06,1140000.0,6415.502,4.8,3.6,55.8
3902,2006-02-08,90.43,4.48,13599.16,199.4,1265.65,2456860000.0,107.98,723700.0,6428.5391,4.8,3.6,55.8
3903,2006-02-07,90.239998,4.47,13599.16,199.4,1254.78,2366370000.0,108.17,849070.0,6474.9771,4.8,3.6,55.8
3904,2006-02-06,90.290001,4.51,13599.16,199.4,1265.02,2132360000.0,108.27,506030.0,6646.9951,4.8,3.6,55.8
3905,2006-02-03,89.889999,4.51,13599.16,199.4,1264.03,2282210000.0,108.31,1370000.0,6716.7769,4.8,3.6,55.8
3906,2006-02-02,89.370003,4.48,13599.16,199.4,1270.84,2565300000.0,108.19,841250.0,6647.9712,4.8,3.6,55.8
3907,2006-02-01,89.510002,4.47,13599.16,199.4,1282.46,2589410000.0,108.19,970170.0,6785.4829,4.8,3.6,55.8
3908,2006-01-31,88.959999,4.47,13599.16,199.3,1280.08,2708310000.0,108.44,923170.0,6915.1841,4.7,4.0,55.0
3909,2006-01-30,89.419998,4.48,13599.16,199.3,1285.19,2282730000.0,108.48,658250.0,6956.209,4.7,4.0,55.0
3910,2006-01-27,89.32,4.42,13599.16,199.3,1283.72,2623620000.0,108.66,1190000.0,6837.7192,4.7,4.0,55.0
3911,2006-01-26,88.620003,4.37,13599.16,199.3,1273.83,2856780000.0,108.55,1190000.0,6731.416,4.7,4.0,55.0
3912,2006-01-25,88.330002,4.36,13599.16,199.3,1264.68,2617060000.0,108.83,1200000.0,6714.9888,4.7,4.0,55.0
3913,2006-01-24,88.059998,4.28,13599.16,199.3,1266.86,2608720000.0,109.44,794700.0,6805.0132,4.7,4.0,55.0
3914,2006-01-23,87.949997,4.26,13599.16,199.3,1263.82,2256070000.0,109.62,834290.0,6855.918,4.7,4.0,55.0
3915,2006-01-20,88.949997,4.24,13599.16,199.3,1261.49,2845810000.0,109.58,886600.0,6917.1982,4.7,4.0,55.0
3916,2006-01-19,89.389999,4.23,13599.16,199.3,1285.04,2444020000.0,109.5,995290.0,6790.9741,4.7,4.0,55.0
3917,2006-01-18,89.260002,4.24,13599.16,199.3,1277.93,2233200000.0,109.77,1010000.0,6703.3838,4.7,4.0,55.0
3918,2006-01-17,89.300003,4.32,13599.16,199.3,1282.93,2179970000.0,109.86,670320.0,6796.9399,4.7,4.0,55.0
3919,2006-01-13,88.889999,4.3,13599.16,199.3,1287.61,2206510000.0,109.77,804560.0,6603.9648,4.7,4.0,55.0
3920,2006-01-12,89.440002,4.28,13599.16,199.3,1286.06,2318350000.0,109.34,790170.0,6597.793,4.7,4.0,55.0
3921,2006-01-11,88.989998,4.24,13599.16,199.3,1294.18,2406130000.0,109.0,687510.0,6613.394,4.7,4.0,55.0
