,date,sp,doller,fed
6230,1997-07-24,940.30,98.870003,5.57
6231,1997-07-23,936.56,98.400002,5.48
6232,1997-07-22,933.98,98.190002,5.44
6233,1997-07-21,912.94,97.449997,5.5
6234,1997-07-18,915.30,97.349998,5.37
6235,1997-07-17,931.61,97.470001,5.49
6236,1997-07-16,936.59,97.230003,5.64
6237,1997-07-15,925.76,97.260002,5.47
6238,1997-07-14,918.38,97.150002,5.5
6239,1997-07-11,916.68,96.32,5.33
6240,1997-07-10,913.78,95.580002,5.45
6241,1997-07-09,907.54,95.849998,5.44
6242,1997-07-08,918.75,95.839996,5.46
6243,1997-07-07,912.20,95.489998,5.62
6244,1997-07-03,916.92,95.57,5.46
6245,1997-07-02,904.03,95.860001,5.54
6246,1997-07-01,891.03,95.849998,6.24
6247,1997-06-30,885.14,95.669998,6.87
6248,1997-06-27,887.30,95.550003,5.52
6249,1997-06-26,883.68,94.940002,5.5
6250,1997-06-25,888.99,95.019997,5.46
6251,1997-06-24,896.34,95.18,5.39
6252,1997-06-23,878.62,94.889999,5.45
6253,1997-06-20,898.70,95.300003,5.39
6254,1997-06-19,897.99,95.07,5.5
6255,1997-06-18,889.06,95.510002,5.43
6256,1997-06-17,894.42,95.410004,5.46
6257,1997-06-16,893.90,95.43,6.22
6258,1997-06-13,893.27,95.790001,5.56
6259,1997-06-12,883.46,95.480003,5.58
6260,1997-06-11,869.57,94.699997,5.5
6261,1997-06-10,865.27,94.980003,5.59
6262,1997-06-09,862.91,94.699997,5.51
6263,1997-06-06,858.01,95.519997,5.42
6264,1997-06-05,843.43,95.580002,5.51
6265,1997-06-04,840.11,95.730003,5.4
6266,1997-06-03,845.48,95.519997,5.42
6267,1997-06-02,846.36,95.730003,5.63
6268,1997-05-30,848.28,94.849998,5.58
6269,1997-05-29,844.08,94.650002,5.56
6270,1997-05-28,847.21,94.559998,5.52
6271,1997-05-27,849.71,94.970001,5.59
6272,1997-05-23,847.03,94.239998,5.36
6273,1997-05-22,835.66,94.360001,5.48
6274,1997-05-21,839.35,94.010002,5.56
6275,1997-05-20,841.66,93.260002,5.51
6276,1997-05-19,833.27,94.68,5.55
6277,1997-05-16,829.75,94.260002,5.44
6278,1997-05-15,841.88,94.379997,5.71
6279,1997-05-14,836.04,94.5,5.45
6280,1997-05-13,833.13,94.879997,5.42
6281,1997-05-12,837.66,95.459999,5.49
6282,1997-05-09,824.78,94.900002,5.46
6283,1997-05-08,820.26,95.940002,5.66
6284,1997-05-07,815.62,96.510002,5.7
6285,1997-05-06,827.76,96.510002,5.5
6286,1997-05-05,830.29,97.160004,5.49
6287,1997-05-02,812.97,97.040001,5.47
6288,1997-05-01,798.53,96.809998,5.73
6289,1997-04-30,801.34,97.18,5.82
6290,1997-04-29,794.05,96.910004,5.53
6291,1997-04-28,772.96,97.309998,5.72
6292,1997-04-25,765.37,97.040001,5.53
6293,1997-04-24,771.18,96.5,5.62
6294,1997-04-23,773.64,96.440002,5.95
6295,1997-04-22,774.61,96.519997,5.5
6296,1997-04-21,760.37,95.800003,5.34
6297,1997-04-18,766.34,96.290001,5.35
6298,1997-04-17,761.77,96.699997,5.49
6299,1997-04-16,763.53,96.849998,5.56
6300,1997-04-15,754.72,96.720001,5.61
6301,1997-04-14,743.73,96.940002,5.49
6302,1997-04-11,737.65,96.57,5.4
6303,1997-04-10,758.34,96.540001,5.51
6304,1997-04-09,760.60,96.919998,5.31
6305,1997-04-08,766.12,96.349998,5.34
6306,1997-04-07,762.13,96.150002,5.43
6307,1997-04-04,757.90,95.120003,5.32
6308,1997-04-03,750.32,94.300003,5.52
6309,1997-04-02,750.11,94.75,5.5
6310,1997-04-01,759.64,94.089996,6.18
6311,1997-03-31,757.12,94.720001,7.07
6312,1997-03-27,773.88,94.690002,5.68
6313,1997-03-26,790.50,95.330002,5.61
6314,1997-03-25,789.07,95.480003,5.57
6315,1997-03-24,790.89,95.25,5.47
6316,1997-03-21,784.10,95.279999,5.28
6317,1997-03-20,782.65,95.699997,5.32
6318,1997-03-19,785.77,95.199997,5.36
6319,1997-03-18,789.66,94.980003,5.42
6320,1997-03-17,795.71,95.68,5.39
6321,1997-03-14,793.17,95.580002,5.15
6322,1997-03-13,789.56,96.019997,5.21
6323,1997-03-12,804.26,95.419998,5.01
6324,1997-03-11,811.34,95.669998,5.21
6325,1997-03-10,813.65,95.580002,5.24
6326,1997-03-07,804.97,96.120003,5.21
6327,1997-03-06,798.56,95.900002,5.22
6328,1997-03-05,801.99,95.919998,5.15
6329,1997-03-04,790.95,96.080002,5.16
6330,1997-03-03,795.31,95.389999,5.4
6331,1997-02-28,790.82,94.889999,5.5
6332,1997-02-27,795.07,94.870003,5.29
6333,1997-02-26,805.68,94.940002,5.2
6334,1997-02-25,812.03,94.260002,5.28
6335,1997-02-24,810.28,94.290001,5.22
6336,1997-02-21,801.77,95.040001,5.08
6337,1997-02-20,802.80,94.910004,5.15
6338,1997-02-19,812.49,95.529999,5.19
6339,1997-02-18,816.29,95.089996,5.55
6340,1997-02-14,808.48,94.910004,5.15
6341,1997-02-13,811.82,94.800003,5.19
6342,1997-02-12,802.77,94.709999,4.63
6343,1997-02-11,789.59,94.25,5.07
6344,1997-02-10,785.43,93.519997,5.18
6345,1997-02-07,789.56,93.68,5.08
6346,1997-02-06,780.15,93.470001,5.22
6347,1997-02-05,778.28,93.32,5.17
6348,1997-02-04,789.26,93.239998,5.18
6349,1997-02-03,786.73,93.089996,5.36
6350,1997-01-31,786.16,93.040001,5.37
6351,1997-01-30,784.17,92.830002,5.3
6352,1997-01-29,772.50,93.019997,5.05
6353,1997-01-28,765.02,93.160004,5.27
6354,1997-01-27,765.02,92.769997,5.33
6355,1997-01-24,770.52,92.120003,5.13
6356,1997-01-23,777.56,92.559998,5.24
6357,1997-01-22,786.23,92.470001,5.21
6358,1997-01-21,782.72,91.620003,5.33
6359,1997-01-20,776.70,91.550003,5.14
6360,1997-01-17,776.17,90.860001,5.14
6361,1997-01-16,769.75,90.099998,5.26
6362,1997-01-15,767.20,89.910004,5.22
6363,1997-01-14,768.86,90.32,5.14
6364,1997-01-13,759.51,89.949997,5.24
6365,1997-01-10,759.50,89.779999,5.17
6366,1997-01-09,754.85,89.5,5.25
6367,1997-01-08,748.41,89.459999,5.2
6368,1997-01-07,753.23,89.019997,5.2
6369,1997-01-06,747.65,89.110001,5.26
6370,1997-01-03,748.03,89.300003,5.17
6371,1997-01-02,737.01,88.360001,5.79
6372,1996-12-31,740.74,88.18,6.26
6373,1996-12-30,753.85,88.860001,5.53
6374,1996-12-27,756.79,88.760002,4.77
6375,1996-12-26,755.82,88.779999,5.26
6376,1996-12-24,751.03,88.809998,5.14
6377,1996-12-23,746.92,88.699997,5.26
6378,1996-12-20,748.87,88.669998,5.15
6379,1996-12-19,745.76,88.830002,5.29
6380,1996-12-18,731.54,88.599998,5.6
6381,1996-12-17,726.04,88.480003,5.38
6382,1996-12-16,720.98,88.470001,5.56
6383,1996-12-13,728.64,88.720001,5.28
6384,1996-12-12,729.30,88.25,5.25
6385,1996-12-11,740.73,88.110001,5.19
6386,1996-12-10,747.54,88.669998,5.17
6387,1996-12-09,749.76,88.779999,5.19
6388,1996-12-06,739.60,88.480003,5.21
6389,1996-12-05,744.38,88.529999,5.36
6390,1996-12-04,745.10,88.809998,6.12
6391,1996-12-03,748.28,88.690002,5.09
6392,1996-12-02,756.56,88.599998,5.67
6393,1996-11-29,757.02,87.919998,5.44
6394,1996-11-27,755.00,87.510002,5.42
6395,1996-11-26,755.96,87.349998,5.28
6396,1996-11-25,757.03,87.260002,5.38
6397,1996-11-22,748.73,86.559998,5.24
6398,1996-11-21,742.75,86.139999,5.28
6399,1996-11-20,743.95,86.18,5.53
6400,1996-11-19,742.16,86.540001,5.29
6401,1996-11-18,737.02,86.459999,5.15
6402,1996-11-15,737.62,86.699997,5.53
6403,1996-11-14,735.88,86.68,5.34
6404,1996-11-13,731.13,86.629997,5.21
6405,1996-11-12,729.56,86.809998,5.3
6406,1996-11-11,731.87,86.290001,5.17
6407,1996-11-08,730.82,86.629997,5.17
6408,1996-11-07,727.65,86.949997,5.28
6409,1996-11-06,724.59,87.309998,5.46
6410,1996-11-05,714.14,87.339996,5.34
6411,1996-11-04,706.73,87.07,5.21
6412,1996-11-01,703.77,87.18,5.19
6413,1996-10-31,705.27,87.43,5.63
6414,1996-10-30,700.90,87.110001,5.31
6415,1996-10-29,701.50,87.339996,5.22
6416,1996-10-28,697.26,87.620003,5.29
6417,1996-10-25,700.92,87.629997,5.27
6418,1996-10-24,702.29,87.669998,5.29
6419,1996-10-23,707.27,87.669998,5.58
6420,1996-10-22,706.57,87.650002,5.19
6421,1996-10-21,709.85,88.129997,5.21
6422,1996-10-18,710.82,88.389999,5.12
6423,1996-10-17,706.99,88.470001,5.19
6424,1996-10-16,704.41,88.349998,5.2
6425,1996-10-15,702.57,88.309998,5.41
6426,1996-10-14,703.54,87.870003,5.16
6427,1996-10-11,700.66,87.949997,5.16
6428,1996-10-10,694.61,87.870003,5.29
6429,1996-10-09,696.74,87.970001,5.43
6430,1996-10-08,700.64,87.889999,5.11
6431,1996-10-07,703.34,87.970001,5.16
6432,1996-10-04,701.46,88.120003,5.04
6433,1996-10-03,692.78,88.059998,5.17
6434,1996-10-02,694.01,88.169998,5.24
6435,1996-10-01,689.08,87.940002,5.53
6436,1996-09-30,687.33,87.940002,6.09
6437,1996-09-27,686.19,87.839996,5.21
6438,1996-09-26,685.86,87.82,5.28
6439,1996-09-25,685.83,87.559998,5.56
6440,1996-09-24,685.61,87.300003,5.28
6441,1996-09-23,686.48,87.43,5.32
6442,1996-09-20,687.03,87.57,5.3
6443,1996-09-19,683.00,87.550003,5.29
6444,1996-09-18,681.47,87.349998,4.96
6445,1996-09-17,682.94,87.599998,5.02
6446,1996-09-16,683.98,87.510002,5.38
6447,1996-09-13,680.54,87.709999,5.29
6448,1996-09-12,671.15,87.720001,5.33
6449,1996-09-11,667.28,87.599998,5.26
6450,1996-09-10,663.81,87.57,5.1
6451,1996-09-09,663.76,87.0,5.2
6452,1996-09-06,655.68,86.849998,5.13
6453,1996-09-05,649.44,86.610001,5.19
6454,1996-09-04,655.61,86.419998,5.35
6455,1996-09-03,654.72,86.540001,6.01
6456,1996-08-30,651.99,86.360001,5.28
6457,1996-08-29,657.40,86.220001,5.24
6458,1996-08-28,664.81,86.209999,5.24
6459,1996-08-27,666.40,86.209999,5.13
6460,1996-08-26,663.88,86.199997,5.28
6461,1996-08-23,667.03,86.209999,5.22
6462,1996-08-22,670.68,86.720001,5.17
6463,1996-08-21,665.07,86.510002,5.09
6464,1996-08-20,665.69,86.699997,5.08
6465,1996-08-19,666.58,86.660004,5.17
6466,1996-08-16,665.21,86.75,5.15
6467,1996-08-15,662.28,86.599998,5.48
6468,1996-08-14,662.05,86.660004,5.22
6469,1996-08-13,660.20,86.25,4.89
6470,1996-08-12,665.77,86.360001,5.17
6471,1996-08-09,662.10,86.400002,5.1
6472,1996-08-08,662.59,86.540001,5.15
6473,1996-08-07,664.16,86.589996,5.07
6474,1996-08-06,662.38,86.459999,5.1
6475,1996-08-05,660.23,86.260002,5.15
6476,1996-08-02,662.49,86.099998,5.34
6477,1996-08-01,650.02,86.099998,6.29
6478,1996-07-31,639.95,85.900002,6.75
6479,1996-07-30,635.26,86.220001,5.33
6480,1996-07-29,630.91,86.330002,5.37
6481,1996-07-26,635.90,86.459999,5.26
6482,1996-07-25,631.17,86.209999,5.45
6483,1996-07-24,626.65,86.610001,5.29
6484,1996-07-23,626.87,86.5,5.25
6485,1996-07-22,633.77,86.309998,5.25
6486,1996-07-19,638.73,86.480003,5.22
6487,1996-07-18,643.56,86.730003,5.28
6488,1996-07-17,634.07,86.559998,5.25
6489,1996-07-16,628.37,86.43,5.2
6490,1996-07-15,629.80,87.809998,5.42
6491,1996-07-12,646.19,88.07,5.18
6492,1996-07-11,645.67,87.900002,5.21
6493,1996-07-10,656.06,88.050003,5.16
6494,1996-07-09,654.75,88.059998,5.14
6495,1996-07-08,652.54,88.089996,5.27
6496,1996-07-05,657.44,88.120003,5.28
6497,1996-07-03,672.40,87.720001,5.38
6498,1996-07-02,673.61,87.93,5.29
6499,1996-07-01,675.88,87.779999,7.8
6500,1996-06-28,670.63,87.82,5.0
6501,1996-06-27,668.55,87.610001,5.27
6502,1996-06-26,664.39,87.919998,5.18
6503,1996-06-25,668.48,88.050003,5.15
6504,1996-06-24,668.85,88.089996,5.18
6505,1996-06-21,666.84,88.300003,5.19
6506,1996-06-20,662.10,87.82,5.37
6507,1996-06-19,661.96,87.660004,6.25
6508,1996-06-18,662.06,87.360001,5.27
6509,1996-06-17,665.16,87.839996,5.47
6510,1996-06-14,665.85,88.139999,5.3
6511,1996-06-13,667.92,88.110001,5.27
6512,1996-06-12,669.04,88.370003,5.25
6513,1996-06-11,670.97,88.410004,5.24
6514,1996-06-10,672.16,88.400002,5.28
6515,1996-06-07,673.31,88.419998,5.21
6516,1996-06-06,673.03,88.150002,5.29
6517,1996-06-05,678.44,88.150002,5.34
6518,1996-06-04,672.56,88.050003,5.23
6519,1996-06-03,667.68,87.959999,5.44
6520,1996-05-31,669.12,87.779999,5.31
6521,1996-05-30,671.70,88.25,5.34
6522,1996-05-29,667.93,88.339996,5.24
6523,1996-05-28,672.23,89.0,5.33
6524,1996-05-24,678.51,88.830002,5.14
6525,1996-05-23,676.00,88.629997,5.2
6526,1996-05-22,678.42,88.699997,5.41
6527,1996-05-21,672.76,88.699997,5.23
6528,1996-05-20,673.15,88.339996,5.21
6529,1996-05-17,668.91,88.239998,5.15
6530,1996-05-16,664.85,88.239998,5.24
6531,1996-05-15,665.42,88.25,5.47
6532,1996-05-14,665.60,88.169998,5.25
6533,1996-05-13,661.51,88.029999,5.25
6534,1996-05-10,652.09,87.919998,5.2
6535,1996-05-09,645.44,87.559998,5.28
6536,1996-05-08,644.77,87.540001,5.31
6537,1996-05-07,638.26,87.809998,5.24
6538,1996-05-06,640.81,87.809998,5.26
6539,1996-05-03,641.63,87.849998,5.14
6540,1996-05-02,643.38,87.949997,5.28
6541,1996-05-01,654.58,88.330002,5.41
6542,1996-04-30,654.17,88.019997,5.5
6543,1996-04-29,654.16,87.82,5.25
6544,1996-04-26,653.46,87.900002,5.21
6545,1996-04-25,652.87,88.230003,5.34
6546,1996-04-24,650.17,87.720001,5.57
6547,1996-04-23,651.58,87.699997,5.38
6548,1996-04-22,647.89,87.639999,5.23
6549,1996-04-19,645.07,87.480003,5.1
6550,1996-04-18,643.61,87.239998,5.19
6551,1996-04-17,641.61,87.669998,5.17
6552,1996-04-16,645.00,87.769997,5.17
6553,1996-04-15,642.49,87.900002,5.33
6554,1996-04-12,636.71,87.529999,5.22
6555,1996-04-11,631.18,87.449997,5.33
6556,1996-04-10,633.50,87.330002,5.46
6557,1996-04-09,642.19,87.300003,5.07
6558,1996-04-08,644.24,86.550003,5.14
6559,1996-04-04,655.86,86.459999,5.25
6560,1996-04-03,655.88,86.519997,5.25
6561,1996-04-02,655.26,86.68,5.29
6562,1996-04-01,653.73,86.709999,5.53
6563,1996-03-29,645.50,86.519997,5.25
6564,1996-03-28,648.94,86.32,5.31
6565,1996-03-27,648.91,86.790001,5.29
6566,1996-03-26,652.97,86.550003,5.23
6567,1996-03-25,650.04,86.449997,5.29
6568,1996-03-22,650.62,86.470001,5.17
6569,1996-03-21,649.19,86.510002,5.21
6570,1996-03-20,649.98,86.190002,5.21
6571,1996-03-19,651.69,86.25,5.2
6572,1996-03-18,652.65,86.300003,5.27
6573,1996-03-15,641.43,86.269997,5.42
6574,1996-03-14,640.87,86.339996,5.56
6575,1996-03-13,638.55,86.260002,5.49
6576,1996-03-12,637.09,86.330002,5.25
6577,1996-03-11,640.02,86.620003,5.25
6578,1996-03-08,633.50,86.900002,5.16
6579,1996-03-07,653.65,86.410004,5.21
6580,1996-03-06,652.00,86.470001,5.08
6581,1996-03-05,655.79,86.379997,5.13
6582,1996-03-04,650.81,86.440002,5.33
6583,1996-03-01,644.37,86.529999,5.81
6584,1996-02-29,640.43,86.290001,6.05
6585,1996-02-28,644.75,85.959999,6.18
6586,1996-02-27,647.24,85.410004,5.2
6587,1996-02-26,650.46,85.43,5.19
6588,1996-02-23,659.08,85.449997,5.14
6589,1996-02-22,658.86,85.57,5.15
6590,1996-02-21,648.10,85.660004,5.1
6591,1996-02-20,640.65,85.75,5.2
6592,1996-02-16,647.98,86.120003,5.13
6593,1996-02-15,651.32,86.440002,5.36
6594,1996-02-14,655.58,86.43,4.92
6595,1996-02-13,660.51,86.730003,4.93
6596,1996-02-12,661.45,86.779999,5.12
6597,1996-02-09,656.37,86.870003,5.17
6598,1996-02-08,656.07,86.760002,5.18
6599,1996-02-07,649.93,86.650002,5.13
6600,1996-02-06,646.33,86.410004,5.16
6601,1996-02-05,641.43,86.230003,5.23
6602,1996-02-02,635.84,87.010002,5.23
6603,1996-02-01,638.46,87.18,5.27
6604,1996-01-31,636.02,87.379997,5.71
6605,1996-01-30,630.15,87.589996,5.37
6606,1996-01-29,624.22,87.410004,5.53
6607,1996-01-26,621.62,87.639999,5.51
6608,1996-01-25,617.03,87.419998,5.56
6609,1996-01-24,619.96,87.190002,5.5
6610,1996-01-23,612.79,86.830002,5.44
6611,1996-01-22,613.40,86.730003,5.46
6612,1996-01-19,611.83,86.75,5.4
6613,1996-01-18,608.24,86.440002,5.51
6614,1996-01-17,606.37,86.260002,5.91
6615,1996-01-16,608.44,85.989998,5.84
6616,1996-01-15,599.82,85.309998,5.5
6617,1996-01-12,601.81,85.059998,5.5
6618,1996-01-11,602.69,85.129997,5.52
6619,1996-01-10,598.48,84.910004,5.35
6620,1996-01-09,609.45,85.07,5.28
6621,1996-01-08,618.46,85.040001,6.01
6622,1996-01-05,616.71,85.059998,5.46
6623,1996-01-04,617.70,85.220001,5.69
6624,1996-01-03,621.32,85.110001,6.93
6625,1996-01-02,620.73,84.690002,6.06
6626,1995-12-29,615.93,84.760002,4.73
6627,1995-12-28,614.12,84.800003,5.53
6628,1995-12-27,614.53,84.589996,5.39
6629,1995-12-26,614.30,84.440002,5.5
6630,1995-12-22,611.95,84.699997,5.44
6631,1995-12-21,610.49,84.779999,5.74
6632,1995-12-20,605.94,84.949997,6.74
6633,1995-12-19,611.93,85.050003,5.63
6634,1995-12-18,606.81,84.629997,5.76
6635,1995-12-15,616.34,85.129997,5.78
6636,1995-12-14,616.92,84.889999,5.82
6637,1995-12-13,621.69,85.470001,5.7
6638,1995-12-12,618.78,85.43,5.69
6639,1995-12-11,619.52,85.209999,5.73
6640,1995-12-08,617.48,85.239998,5.73
6641,1995-12-07,616.17,85.25,5.82
6642,1995-12-06,620.18,84.93,5.99
6643,1995-12-05,617.68,84.620003,5.72
6644,1995-12-04,613.68,84.970001,5.74
6645,1995-12-01,606.98,85.160004,5.56
6646,1995-11-30,605.37,85.260002,6.11
6647,1995-11-29,607.64,84.790001,5.72
6648,1995-11-28,606.45,84.5,5.69
6649,1995-11-27,601.32,84.540001,5.77
6650,1995-11-24,599.97,83.980003,5.97
6651,1995-11-22,598.40,83.540001,6.31
6652,1995-11-21,600.24,83.68,5.68
6653,1995-11-20,596.85,83.610001,5.73
6654,1995-11-17,600.07,83.769997,5.7
6655,1995-11-16,597.34,83.830002,5.84
6656,1995-11-15,593.96,83.629997,5.94
6657,1995-11-14,589.29,83.989998,5.71
6658,1995-11-13,592.30,84.160004,5.74
6659,1995-11-10,592.72,83.839996,5.68
6660,1995-11-09,593.26,83.480003,5.74
6661,1995-11-08,591.71,84.110001,5.93
6662,1995-11-07,586.32,84.110001,5.65
6663,1995-11-06,588.46,84.050003,5.71
6664,1995-11-03,590.57,84.120003,5.66
6665,1995-11-02,589.72,84.300003,5.72
6666,1995-11-01,584.22,84.029999,5.76
6667,1995-10-31,581.50,83.660004,5.97
6668,1995-10-30,583.25,83.830002,5.78
6669,1995-10-27,579.70,83.779999,5.68
6670,1995-10-26,576.72,83.279999,5.76
6671,1995-10-25,582.47,83.440002,6.09
6672,1995-10-24,586.54,83.379997,5.7
6673,1995-10-23,585.06,83.199997,5.74
6674,1995-10-20,587.46,83.510002,5.7
6675,1995-10-19,590.65,83.760002,5.7
6676,1995-10-18,587.44,84.330002,5.65
6677,1995-10-17,586.78,83.919998,5.66
6678,1995-10-16,583.03,84.169998,5.74
6679,1995-10-13,584.50,84.419998,5.7
6680,1995-10-12,583.10,84.050003,5.8
6681,1995-10-11,579.46,84.440002,6.01
6682,1995-10-10,577.52,84.169998,5.74
6683,1995-10-09,578.37,83.980003,5.65
6684,1995-10-06,582.49,84.279999,5.65
6685,1995-10-05,582.63,83.910004,5.69
6686,1995-10-04,581.47,84.510002,5.69
6687,1995-10-03,582.34,84.57,5.75
6688,1995-10-02,581.72,84.290001,5.93
6689,1995-09-29,584.41,84.290001,6.2
6690,1995-09-28,585.87,84.050003,6.05
6691,1995-09-27,581.04,84.230003,6.45
6692,1995-09-26,581.41,84.699997,5.73
6693,1995-09-25,581.81,84.550003,5.75
6694,1995-09-22,581.73,84.269997,5.66
6695,1995-09-21,583.00,83.699997,5.71
6696,1995-09-20,586.77,85.959999,5.72
6697,1995-09-19,584.20,86.989998,5.73
6698,1995-09-18,582.77,86.610001,5.76
6699,1995-09-15,583.35,86.970001,5.8
6700,1995-09-14,583.61,86.790001,5.88
6701,1995-09-13,578.77,87.050003,5.96
6702,1995-09-12,576.51,86.0,5.65
6703,1995-09-11,573.91,85.989998,5.73
6704,1995-09-08,572.68,86.010002,5.67
6705,1995-09-07,570.29,86.120003,5.74
6706,1995-09-06,570.17,86.089996,5.75
6707,1995-09-05,569.17,85.489998,5.86
6708,1995-09-01,563.84,85.470001,5.72
6709,1995-08-31,561.88,85.57,5.93
6710,1995-08-30,560.92,86.050003,5.9
6711,1995-08-29,560.00,86.050003,5.48
6712,1995-08-28,559.05,85.510002,5.72
6713,1995-08-25,560.10,85.709999,5.71
6714,1995-08-24,557.46,85.800003,5.71
6715,1995-08-23,557.14,86.07,5.68
6716,1995-08-22,559.52,86.239998,5.68
6717,1995-08-21,558.11,85.980003,5.71
6718,1995-08-18,559.21,85.959999,5.68
6719,1995-08-17,559.04,85.82,5.76
6720,1995-08-16,559.97,86.120003,5.86
6721,1995-08-15,558.57,85.910004,5.9
6722,1995-08-14,559.74,84.019997,5.76
6723,1995-08-11,555.11,84.089996,5.67
6724,1995-08-10,557.45,83.160004,5.68
6725,1995-08-09,559.71,82.639999,5.67
6726,1995-08-08,560.39,82.639999,5.7
6727,1995-08-07,560.03,82.559998,5.76
6728,1995-08-04,558.94,82.080002,5.72
6729,1995-08-03,558.75,81.889999,5.79
6730,1995-08-02,558.80,82.220001,6.21
6731,1995-08-01,559.64,81.160004,5.55
6732,1995-07-31,562.06,81.57,5.97
6733,1995-07-28,562.93,81.410004,5.77
6734,1995-07-27,565.22,81.489998,5.78
6735,1995-07-26,561.61,81.580002,5.76
6736,1995-07-25,561.10,81.900002,5.73
6737,1995-07-24,556.63,81.639999,5.75
6738,1995-07-21,553.62,81.800003,5.74
6739,1995-07-20,553.54,81.669998,5.8
6740,1995-07-19,550.98,81.389999,5.82
6741,1995-07-18,558.46,81.870003,5.67
6742,1995-07-17,562.72,82.160004,5.76
6743,1995-07-14,559.89,81.910004,5.68
6744,1995-07-13,561.00,81.870003,5.75
6745,1995-07-12,560.89,82.290001,5.74
6746,1995-07-11,554.78,82.32,5.75
6747,1995-07-10,557.19,81.889999,5.78
6748,1995-07-07,556.37,81.860001,5.77
6749,1995-07-06,553.99,81.330002,6.06
6750,1995-07-05,547.26,81.379997,7.41
6751,1995-07-03,547.09,81.57,5.89
6752,1995-06-30,544.75,81.580002,6.11
6753,1995-06-29,543.87,81.459999,5.96
6754,1995-06-28,544.73,82.300003,5.92
6755,1995-06-27,542.43,81.559998,5.94
6756,1995-06-26,544.13,81.709999,5.99
6757,1995-06-23,549.71,81.43,5.94
6758,1995-06-22,551.07,82.040001,5.99
6759,1995-06-21,543.98,81.5,5.77
6760,1995-06-20,544.98,81.800003,6.01
6761,1995-06-19,545.22,82.169998,6.05
6762,1995-06-16,539.83,82.120003,6.02
6763,1995-06-15,537.12,82.410004,6.1
6764,1995-06-14,536.47,82.010002,5.99
6765,1995-06-13,536.05,82.480003,5.97
6766,1995-06-12,530.88,82.290001,6.02
6767,1995-06-09,527.94,82.18,6.02
6768,1995-06-08,532.35,82.309998,6.08
6769,1995-06-07,533.13,82.400002,6.15
6770,1995-06-06,535.55,82.550003,5.96
6771,1995-06-05,535.60,82.379997,5.99
6772,1995-06-02,532.51,82.529999,6.02
6773,1995-06-01,533.49,82.540001,6.04
6774,1995-05-31,533.40,82.57,6.17
6775,1995-05-30,523.58,81.480003,6.07
6776,1995-05-26,523.65,81.099998,5.97
6777,1995-05-25,528.59,82.209999,6.04
6778,1995-05-24,528.61,84.110001,6.16
6779,1995-05-23,528.59,84.43,5.96
6780,1995-05-22,523.65,84.150002,6.0
6781,1995-05-19,519.19,84.239998,5.94
6782,1995-05-18,519.58,84.010002,5.98
6783,1995-05-17,527.07,84.169998,5.97
6784,1995-05-16,528.19,83.860001,6.01
6785,1995-05-15,527.74,83.709999,6.17
6786,1995-05-12,525.55,84.040001,5.99
6787,1995-05-11,524.37,83.43,6.0
6788,1995-05-10,524.36,81.550003,6.03
6789,1995-05-09,523.56,81.32,5.95
6790,1995-05-08,523.96,80.800003,6.04
6791,1995-05-05,520.12,81.300003,5.98
6792,1995-05-04,520.54,81.269997,6.01
6793,1995-05-03,520.48,81.279999,6.0
6794,1995-05-02,514.86,81.410004,6.01
6795,1995-05-01,514.26,81.75,6.1
6796,1995-04-28,514.71,81.800003,6.06
6797,1995-04-27,513.55,81.400002,6.04
6798,1995-04-26,512.66,81.330002,6.23
6799,1995-04-25,512.10,80.959999,5.97
6800,1995-04-24,512.89,81.610001,5.98
6801,1995-04-21,508.49,81.379997,5.93
6802,1995-04-20,505.29,81.970001,5.96
6803,1995-04-19,504.92,81.220001,5.92
6804,1995-04-18,505.37,80.269997,5.98
6805,1995-04-17,506.13,80.839996,6.14
6806,1995-04-13,509.23,81.739998,6.17
6807,1995-04-12,507.17,82.370003,6.17
6808,1995-04-11,505.53,82.400002,5.91
6809,1995-04-10,507.01,82.650002,6.0
6810,1995-04-07,506.42,81.440002,5.94
6811,1995-04-06,506.08,81.720001,5.95
6812,1995-04-05,505.57,81.639999,5.98
6813,1995-04-04,505.24,82.040001,6.08
6814,1995-04-03,501.85,81.879997,6.28
6815,1995-03-31,500.71,81.900002,6.3
6816,1995-03-30,502.22,83.610001,6.16
6817,1995-03-29,503.12,82.470001,6.07
6818,1995-03-28,503.90,82.730003,6.1
6819,1995-03-27,503.20,83.449997,6.13
6820,1995-03-24,500.97,83.870003,6.03
6821,1995-03-23,495.95,83.389999,6.01
6822,1995-03-22,495.67,83.43,5.97
6823,1995-03-21,495.07,83.610001,5.97
6824,1995-03-20,496.14,83.75,6.0
6825,1995-03-17,495.52,83.290001,5.95
6826,1995-03-16,495.41,83.480003,5.97
6827,1995-03-15,491.88,83.110001,6.06
6828,1995-03-14,492.89,84.059998,5.93
6829,1995-03-13,490.05,83.790001,5.96
6830,1995-03-10,489.57,84.230003,5.9
6831,1995-03-09,483.16,83.019997,5.92
6832,1995-03-08,483.14,83.25,5.91
6833,1995-03-07,482.12,81.910004,5.93
6834,1995-03-06,485.63,83.489998,5.95
6835,1995-03-03,485.42,84.370003,5.93
6836,1995-03-02,485.13,85.050003,5.94
6837,1995-03-01,485.65,85.980003,5.56
6838,1995-02-28,487.39,85.93,6.1
6839,1995-02-27,483.81,86.199997,5.99
6840,1995-02-24,488.11,85.830002,5.87
