날짜,S&P500,미국채10년,GSCI,기준금리,비율
2012-07-16,-13.480000000000018,-0.498,-415.8182999999999,-0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-13,-52.809999999999945,-0.5780000000000001,-504.71579999999994,-0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-12,-27.25999999999999,-0.522,-466.6356999999998,-0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-11,-17.11999999999989,-0.484,-479.7070999999996,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-10,-29.74000000000001,-0.5340000000000003,-484.47069999999985,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-09,-43.399999999999864,-0.6310000000000002,-600.6480000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-06,-31.38000000000011,-0.6239999999999999,-444.9272999999994,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-05,-39.36000000000013,-0.6650000000000003,-566.7646999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-03,-53.52999999999997,-0.5930000000000002,-743.8809000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-07-02,-46.309999999999945,-0.571,-640.6093999999994,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-29,-74.24000000000001,-0.5749999999999997,-844.8109999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-28,-73.69000000000005,-0.5800000000000001,-862.0972000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-27,-92.52999999999997,-0.5589999999999999,-959.8359,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-26,-102.78999999999996,-0.649,-1005.8989999999994,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-25,-62.08999999999992,-0.5570000000000002,-1020.5297999999993,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-22,-67.26999999999998,-0.6619999999999999,-997.8530000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-21,-47.200000000000045,-0.6459999999999999,-930.5790999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-20,-47.539999999999964,-0.7429999999999999,-836.1602000000003,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-19,-64.97000000000003,-0.8009999999999999,-953.8559000000005,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-18,-61.330000000000155,-0.712,-930.4672999999993,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-15,-73.5,-0.637,-864.6138000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-14,-79.39999999999986,-0.675,-918.7520000000004,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-13,-71.76999999999998,-0.46199999999999997,-939.1059999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-12,-62.159999999999854,-0.45099999999999985,-902.3769999999995,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-11,-45.20999999999981,-0.3979999999999999,-889.6279999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-08,-50.92000000000007,-0.3720000000000001,-836.6572999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-07,-37.5,-0.31099999999999994,-795.4058000000005,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-06,-57.8599999999999,-0.377,-819.5195999999996,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-05,-86.14999999999986,-0.4830000000000001,-907.1747999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-04,-91.59000000000015,-0.52,-939.7597999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-06-01,-63.75999999999999,-0.46699999999999986,-891.8628000000008,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-05-31,-52.36000000000013,-0.355,-765.75,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-05-30,-39.75999999999999,-0.19300000000000006,-657.4291999999996,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2012-05-29,-49.76999999999998,-0.17900000000000005,-697.5677999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-25,-45.059999999999945,-0.19400000000000017,-739.9130999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-24,-44.600000000000136,-0.2629999999999999,-699.9858000000004,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-23,-41.02999999999997,-0.22499999999999987,-575.4262000000008,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-22,-46.22000000000003,-0.31799999999999984,-510.5111999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-21,-66.00999999999999,-0.2769999999999999,-455.4302000000007,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-18,-53.180000000000064,-0.29400000000000004,-431.64010000000053,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-17,-18.430000000000064,-0.17400000000000015,-383.97999999999956,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-16,-19.839999999999918,-0.16799999999999993,-331.7480999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-15,-13.420000000000073,-0.20900000000000007,-345.5630000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-14,10.75,-0.14300000000000002,-247.67290000000048,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-11,6.039999999999964,-0.16199999999999992,-267.4380000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-10,4.619999999999891,-0.15599999999999992,-224.59320000000025,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-09,16.670000000000073,-0.135,-210.78960000000006,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-08,25.25,-0.028000000000000025,-153.3681999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-07,24.199999999999818,-0.04499999999999993,-126.69290000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-04,66.02999999999997,0.1100000000000001,57.64890000000014,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-03,78.22000000000003,0.09799999999999986,104.36179999999968,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-02,93.40999999999985,0.15000000000000013,172.29100000000017,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-05-01,84.90000000000009,0.07299999999999995,147.72509999999966,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-30,87.02999999999997,0.04600000000000004,103.49609999999939,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-27,81.54999999999995,0.007000000000000117,98.64599999999973,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-26,64.6400000000001,-0.01399999999999979,90.5591000000004,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-25,57.319999999999936,-0.08900000000000019,90.11279999999988,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-24,50.940000000000055,-0.11799999999999988,87.09809999999925,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-23,63.149999999999864,-0.06599999999999984,153.35400000000027,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-20,62.42000000000007,-0.014000000000000012,66.57710000000043,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-19,77.10000000000014,0.07700000000000018,77.27780000000075,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-18,97.1099999999999,0.1379999999999999,114.27689999999984,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-17,80.48000000000002,0.11099999999999999,151.0048999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-16,74.75999999999999,0.06300000000000017,169.1821,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-13,95.08999999999992,0.15100000000000002,144.29489999999987,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-12,76.63000000000011,0.07399999999999984,45.11669999999958,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-11,77.88999999999987,0.030000000000000027,48.54099999999926,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-10,104.3900000000001,0.08900000000000019,129.66309999999976,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-09,117.01999999999998,0.18400000000000016,166.38919999999962,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-05,121.66000000000008,0.23899999999999988,57.1279999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-04,136.32000000000016,0.3370000000000002,189.96780000000035,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-03,161.44000000000005,0.30400000000000027,375.20799999999963,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-04-02,145.45000000000005,0.31499999999999995,280.6162999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-30,153.63999999999987,0.23799999999999977,245.85059999999976,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-29,140.1099999999999,0.1990000000000003,275.2660999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-28,147.19000000000005,0.16599999999999993,396.6756999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-27,162.51,0.30000000000000004,411.0029999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-26,153.38999999999987,0.2630000000000001,427.4857999999995,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-23,151.48000000000002,0.355,417.8050999999996,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-22,197.5400000000002,0.48599999999999977,587.1709000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-21,185.8599999999999,0.512,588.1752999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-20,194.0,0.46399999999999997,666.6206000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-19,192.35000000000014,0.39400000000000013,623.9991,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-16,176.8699999999999,0.31599999999999984,353.15089999999964,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-15,157.80999999999995,0.2570000000000001,438.95610000000033,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-14,140.76,0.06299999999999972,419.9316999999992,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-13,136.74,0.06699999999999995,395.1319000000003,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-12,109.8599999999999,-0.0030000000000001137,361.3770000000004,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-09,107.44000000000005,-0.06999999999999984,285.08889999999974,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-08,95.55000000000018,-0.06099999999999994,263.4477999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-07,99.07999999999993,-0.08299999999999996,222.54689999999937,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-06,119.75,-0.07899999999999974,333.4346000000005,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-05,122.67000000000007,-0.09200000000000008,313.28319999999985,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-02,178.89999999999986,0.041999999999999815,414.0669000000007,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-03-01,173.1300000000001,0.0040000000000000036,406.72760000000017,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-29,213.51,-0.02400000000000002,472.5454,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-28,205.79999999999995,0.037000000000000144,517.3861999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-27,177.70000000000005,0.05500000000000016,471.2402999999995,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-24,170.48000000000002,0.030999999999999917,460.5731999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-23,142.01,-0.0030000000000001137,375.7593000000006,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-22,146.07999999999993,0.09599999999999986,313.1190999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-21,124.31999999999994,0.0,80.45409999999993,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-17,100.23000000000002,-0.06499999999999995,112.22410000000036,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-16,91.45000000000005,-0.11199999999999988,127.6260000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-15,86.65000000000009,-0.119,59.1841000000004,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-14,112.07999999999993,-0.07899999999999996,103.76320000000032,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-13,113.54000000000019,0.018000000000000016,108.03080000000045,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-10,76.02999999999997,-0.04300000000000015,79.25,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-09,88.84000000000015,-0.038000000000000034,81.73629999999957,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-08,93.81999999999994,-0.06099999999999972,118.36279999999988,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-07,83.17999999999984,-0.17199999999999993,109.8101000000006,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-06,107.0,-0.06500000000000017,154.47900000000027,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-03,107.25999999999999,-0.16800000000000015,98.71529999999984,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-02,70.78999999999996,-0.28600000000000003,74.2489999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-02-01,27.320000000000164,-0.5289999999999999,38.71820000000025,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-31,28.420000000000073,-0.5389999999999997,7.918999999999869,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-30,74.32999999999993,-0.31599999999999984,196.04680000000008,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-27,89.38000000000011,-0.17399999999999993,95.85689999999977,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-26,71.8599999999999,-0.2320000000000002,98.88580000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-25,76.40000000000009,-0.15300000000000002,191.23490000000038,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-24,100.6099999999999,-0.129,236.66700000000037,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-23,105.5,-0.13200000000000012,171.23289999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-20,89.11999999999989,-0.19299999999999984,148.2489999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-19,107.18000000000006,-0.2569999999999999,162.45509999999922,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-18,69.09000000000015,-0.3929999999999998,141.48679999999968,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-17,85.42999999999984,-0.31099999999999994,195.92189999999937,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-13,88.25,-0.28600000000000025,207.83300000000054,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-12,96.94000000000005,-0.2539999999999998,278.4980999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-11,97.18999999999983,-0.10699999999999976,361.58300000000054,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-10,125.24000000000001,-0.11900000000000022,414.3281999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-09,112.83999999999992,-0.03400000000000003,412.47170000000006,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-06,137.02999999999997,0.10499999999999998,517.9731000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-05,153.3499999999999,0.16700000000000004,706.4188999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-04,177.82999999999993,0.20699999999999985,606.2329,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2012-01-03,126.17999999999984,-0.04100000000000015,401.52689999999984,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-30,102.61999999999989,-0.10299999999999976,288.5038999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-29,98.58000000000015,-0.06600000000000006,310.33100000000013,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-28,90.04999999999995,0.021999999999999797,245.22900000000027,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-27,102.37999999999988,0.11699999999999999,337.70710000000054,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-23,117.56999999999994,0.123,339.84079999999994,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-22,114.16000000000008,0.25,246.08790000000045,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-21,74.53999999999996,0.07099999999999995,-38.19380000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-20,3.259999999999991,-0.127,-190.42720000000008,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-19,15.570000000000164,-0.10499999999999998,-166.95209999999952,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2011-12-16,-0.2599999999999909,-0.1459999999999999,-271.6909999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-15,2.7100000000000364,-0.17900000000000027,-285.26910000000044,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-14,37.049999999999955,-0.028999999999999915,-56.9369999999999,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))"
2011-12-13,63.600000000000136,0.02499999999999991,-152.03810000000067,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-12,92.92000000000007,0.11500000000000021,-69.3168999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-09,80.11999999999989,0.05499999999999994,-79.31500000000051,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-08,75.1099999999999,0.05599999999999983,-113.6807000000008,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-07,59.850000000000136,0.04499999999999993,-81.35789999999997,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-06,91.83999999999992,0.050999999999999934,7.3510000000005675,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-05,70.30999999999995,0.038999999999999924,-13.429199999999582,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-02,40.159999999999854,-0.04600000000000026,-109.04790000000048,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-12-01,28.069999999999936,-0.1629999999999998,-114.51119999999992,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-30,-17.730000000000018,-0.18800000000000017,-132.47410000000036,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-29,-17.529999999999973,-0.2939999999999998,-125.66600000000017,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-28,-18.12999999999988,-0.22499999999999987,-153.15140000000065,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-25,2.519999999999982,-0.3460000000000001,-100.46439999999984,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-23,10.440000000000055,-0.3720000000000001,-6.235899999999674,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-22,30.63000000000011,-0.19299999999999984,-68.32909999999993,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-21,91.83000000000015,-0.10400000000000009,30.055599999999686,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-18,92.60000000000014,-0.10200000000000009,103.4989999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-17,96.25999999999999,-0.06800000000000006,296.29100000000017,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-16,63.919999999999845,-0.11799999999999988,85.56790000000001,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-15,59.01999999999998,-0.18000000000000016,92.60499999999956,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-14,59.3599999999999,-0.2509999999999999,106.88479999999981,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-11,60.88000000000011,-0.20299999999999985,151.32420000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-10,56.45999999999981,-0.3670000000000002,97.8168999999998,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-09,155.16000000000008,-0.016000000000000014,283.48099999999977,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-08,88.58999999999992,-0.2549999999999999,360.1089000000002,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
2011-11-07,133.76999999999998,-0.278,264.84810000000016,0.25,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.1'), Decimal('0.3'))"
