date,sp,doller,fed,gdp,cpi
2008-03-19,"1,298.42",72.139999,2.08,14706.538,213.448
2008-03-18,"1,330.74",71.57,2.16,14706.538,213.448
2008-03-17,"1,276.60",71.459999,2.69,14706.538,213.448
2008-03-14,"1,288.14",71.660004,2.99,14706.538,213.448
2008-03-13,"1,315.48",72.07,2.98,14706.538,213.448
2008-03-12,"1,308.77",72.400002,2.97,14706.538,213.448
2008-03-11,"1,320.65",73.279999,2.95,14706.538,213.448
2008-03-10,"1,273.37",72.989998,2.99,14706.538,213.448
2008-03-07,"1,293.37",73.029999,2.96,14706.538,213.448
2008-03-06,"1,304.34",73.0,2.99,14706.538,213.448
2008-03-05,"1,333.70",73.480003,2.93,14706.538,213.448
2008-03-04,"1,326.75",73.660004,2.9,14706.538,213.448
2008-03-03,"1,331.34",73.699997,3.1,14706.538,213.448
2008-02-29,"1,330.63",73.709999,3.01,14706.538,212.687
2008-02-28,"1,367.68",73.720001,3.06,14706.538,212.687
2008-02-27,"1,380.02",74.209999,2.93,14706.538,212.687
2008-02-26,"1,381.29",74.760002,2.85,14706.538,212.687
2008-02-25,"1,371.80",75.529999,3.0,14706.538,212.687
2008-02-22,"1,353.11",75.519997,2.97,14706.538,212.687
2008-02-21,"1,342.53",75.599998,3.01,14706.538,212.687
2008-02-20,"1,360.03",76.120003,3.0,14706.538,212.687
2008-02-19,"1,348.78",76.0,2.94,14706.538,212.687
2008-02-15,"1,349.99",76.099998,2.97,14706.538,212.687
2008-02-14,"1,348.86",76.150002,3.03,14706.538,212.687
2008-02-13,"1,367.21",76.400002,3.02,14706.538,212.687
2008-02-12,"1,348.86",76.32,2.91,14706.538,212.687
2008-02-11,"1,339.13",76.580002,2.88,14706.538,212.687
2008-02-08,"1,331.29",76.669998,3.05,14706.538,212.687
2008-02-07,"1,336.91",76.940002,3.03,14706.538,212.687
2008-02-06,"1,326.45",76.139999,2.94,14706.538,212.687
2008-02-05,"1,336.64",76.120003,2.71,14706.538,212.687
2008-02-04,"1,380.82",75.370003,2.82,14706.538,212.687
2008-02-01,"1,395.42",75.449997,3.12,14706.538,212.687
2008-01-31,"1,378.55",75.18,3.22,14706.538,212.174
2008-01-30,"1,355.81",75.029999,3.26,14706.538,212.174
2008-01-29,"1,362.30",75.540001,3.47,14706.538,212.174
2008-01-28,"1,353.96",75.580002,3.5,14706.538,212.174
2008-01-25,"1,330.61",75.970001,3.6,14706.538,212.174
2008-01-24,"1,352.07",75.690002,3.47,14706.538,212.174
2008-01-23,"1,338.60",76.400002,3.43,14706.538,212.174
2008-01-22,"1,310.50",76.349998,3.68,14706.538,212.174
2008-01-18,"1,325.19",76.379997,4.17,14706.538,212.174
2008-01-17,"1,333.25",76.169998,4.23,14706.538,212.174
2008-01-16,"1,373.20",76.260002,4.22,14706.538,212.174
2008-01-15,"1,380.95",75.57,4.24,14706.538,212.174
2008-01-14,"1,416.25",75.610001,4.24,14706.538,212.174
2008-01-11,"1,401.02",75.980003,4.23,14706.538,212.174
2008-01-10,"1,420.33",75.93,4.26,14706.538,212.174
2008-01-09,"1,409.13",76.419998,4.26,14706.538,212.174
2008-01-08,"1,390.19",76.110001,4.27,14706.538,212.174
2008-01-07,"1,416.18",76.169998,4.27,14706.538,212.174
2008-01-04,"1,411.63",75.790001,4.18,14706.538,212.174
2008-01-03,"1,447.16",75.889999,4.25,14706.538,212.174
2008-01-02,"1,447.16",75.970001,4.11,14706.538,212.174
2007-12-31,"1,468.36",76.699997,3.06,14715.058,211.445
2007-12-28,"1,478.49",76.220001,4.01,14715.058,211.445
2007-12-27,"1,476.27",76.610001,4.15,14715.058,211.445
2007-12-26,"1,497.66",77.150002,4.26,14715.058,211.445
2007-12-24,"1,496.45",77.57,4.0,14715.058,211.445
2007-12-21,"1,484.46",77.720001,4.28,14715.058,211.445
2007-12-20,"1,460.12",77.790001,4.37,14715.058,211.445
2007-12-19,"1,453.00",77.589996,3.98,14715.058,211.445
2007-12-18,"1,454.98",77.410004,4.16,14715.058,211.445
2007-12-17,"1,445.90",77.400002,4.31,14715.058,211.445
2007-12-14,"1,467.95",77.440002,4.24,14715.058,211.445
2007-12-13,"1,488.41",76.559998,4.3,14715.058,211.445
2007-12-12,"1,486.59",76.139999,4.28,14715.058,211.445
2007-12-11,"1,477.65",76.220001,4.29,14715.058,211.445
2007-12-10,"1,515.96",76.059998,4.46,14715.058,211.445
2007-12-07,"1,504.66",76.290001,4.41,14715.058,211.445
2007-12-06,"1,507.34",76.379997,4.49,14715.058,211.445
2007-12-05,"1,485.01",76.410004,4.31,14715.058,211.445
2007-12-04,"1,462.79",75.690002,4.5,14715.058,211.445
2007-12-03,"1,472.42",75.93,4.52,14715.058,211.445
2007-11-30,"1,481.14",76.150002,4.66,14715.058,210.834
2007-11-29,"1,469.72",75.589996,4.55,14715.058,210.834
2007-11-28,"1,469.02",75.080002,4.53,14715.058,210.834
2007-11-27,"1,428.23",75.099998,4.39,14715.058,210.834
2007-11-26,"1,407.22",74.860001,4.62,14715.058,210.834
2007-11-23,"1,440.70",75.050003,4.56,14715.058,210.834
2007-11-21,"1,416.77",75.07,4.5,14715.058,210.834
2007-11-20,"1,439.70",75.209999,4.51,14715.058,210.834
2007-11-19,"1,433.27",75.779999,4.51,14715.058,210.834
2007-11-16,"1,458.74",75.830002,4.51,14715.058,210.834
2007-11-15,"1,451.15",76.07,4.54,14715.058,210.834
2007-11-14,"1,470.58",75.809998,4.6,14715.058,210.834
2007-11-13,"1,481.05",75.879997,4.61,14715.058,210.834
2007-11-12,"1,439.18",75.900002,4.49,14715.058,210.834
2007-11-09,"1,453.70",75.400002,4.49,14715.058,210.834
2007-11-08,"1,474.77",75.459999,4.58,14715.058,210.834
2007-11-07,"1,475.62",75.410004,4.39,14715.058,210.834
2007-11-06,"1,520.27",76.040001,4.22,14715.058,210.834
2007-11-05,"1,502.17",76.43,4.29,14715.058,210.834
2007-11-02,"1,509.65",76.339996,4.28,14715.058,210.834
2007-11-01,"1,508.44",76.589996,4.59,14715.058,210.834
2007-10-31,"1,549.38",76.480003,4.6,14715.058,209.19
2007-10-30,"1,531.02",76.769997,4.78,14715.058,209.19
2007-10-29,"1,540.98",76.839996,4.84,14715.058,209.19
2007-10-26,"1,535.28",77.029999,4.8,14715.058,209.19
2007-10-25,"1,514.40",77.279999,4.86,14715.058,209.19
2007-10-24,"1,515.88",77.550003,4.74,14715.058,209.19
2007-10-23,"1,519.59",77.589996,4.67,14715.058,209.19
2007-10-22,"1,506.33",78.059998,4.71,14715.058,209.19
2007-10-19,"1,500.63",77.410004,4.77,14715.058,209.19
2007-10-18,"1,540.08",77.589996,4.69,14715.058,209.19
2007-10-17,"1,541.24",78.120003,4.7,14715.058,209.19
2007-10-16,"1,538.53",78.25,4.68,14715.058,209.19
2007-10-15,"1,548.71",78.089996,4.81,14715.058,209.19
2007-10-12,"1,561.80",78.220001,4.75,14715.058,209.19
2007-10-11,"1,554.41",78.080002,4.75,14715.058,209.19
2007-10-10,"1,562.47",78.379997,4.52,14715.058,209.19
2007-10-09,"1,565.15",78.529999,4.91,14715.058,209.19
2007-10-08,"1,552.58",78.669998,4.77,14715.058,209.19
2007-10-05,"1,557.59",78.309998,4.77,14715.058,209.19
2007-10-04,"1,542.84",78.480003,4.74,14715.058,209.19
2007-10-03,"1,539.59",78.57,4.68,14715.058,209.19
2007-10-02,"1,546.63",78.300003,4.78,14715.058,209.19
2007-10-01,"1,547.04",77.900002,4.92,14715.058,209.19
2007-09-28,"1,526.75",77.720001,4.58,14564.117,208.547
2007-09-27,"1,531.38",78.339996,4.93,14564.117,208.547
2007-09-26,"1,525.42",78.489998,4.88,14564.117,208.547
2007-09-25,"1,517.21",78.309998,4.82,14564.117,208.547
2007-09-24,"1,517.73",78.529999,4.74,14564.117,208.547
2007-09-21,"1,525.75",78.599998,4.76,14564.117,208.547
2007-09-20,"1,518.75",78.580002,4.77,14564.117,208.547
2007-09-19,"1,529.03",79.300003,4.74,14564.117,208.547
2007-09-18,"1,519.78",79.209999,4.92,14564.117,208.547
2007-09-17,"1,476.65",79.720001,5.33,14564.117,208.547
2007-09-14,"1,484.25",79.620003,5.25,14564.117,208.547
2007-09-13,"1,483.95",79.510002,5.09,14564.117,208.547
2007-09-12,"1,471.56",79.360001,5.18,14564.117,208.547
2007-09-11,"1,471.49",79.699997,5.06,14564.117,208.547
2007-09-10,"1,451.70",79.82,5.07,14564.117,208.547
2007-09-07,"1,453.55",79.959999,4.86,14564.117,208.547
2007-09-06,"1,478.55",80.470001,4.98,14564.117,208.547
2007-09-05,"1,472.29",80.620003,5.18,14564.117,208.547
2007-09-04,"1,489.42",80.879997,5.22,14564.117,208.547
2007-08-31,"1,473.99",80.790001,4.96,14564.117,207.667
2007-08-30,"1,457.64",80.790001,5.0,14564.117,207.667
2007-08-29,"1,463.76",80.699997,5.0,14564.117,207.667
2007-08-28,"1,432.36",80.760002,5.3,14564.117,207.667
2007-08-27,"1,466.79",80.739998,5.27,14564.117,207.667
2007-08-24,"1,479.37",80.669998,5.11,14564.117,207.667
2007-08-23,"1,462.50",81.139999,4.88,14564.117,207.667
2007-08-22,"1,464.07",81.25,4.77,14564.117,207.667
2007-08-21,"1,447.12",81.489998,4.89,14564.117,207.667
2007-08-20,"1,445.55",81.400002,5.03,14564.117,207.667
2007-08-17,"1,445.94",81.43,4.91,14564.117,207.667
2007-08-16,"1,411.27",81.730003,4.97,14564.117,207.667
2007-08-15,"1,406.70",81.82,4.71,14564.117,207.667
2007-08-14,"1,426.54",81.489998,4.54,14564.117,207.667
2007-08-13,"1,452.92",81.050003,4.81,14564.117,207.667
2007-08-10,"1,453.64",80.68,4.68,14564.117,207.667
2007-08-09,"1,453.09",80.739998,5.41,14564.117,207.667
2007-08-08,"1,497.49",80.339996,5.27,14564.117,207.667
2007-08-07,"1,476.71",80.480003,5.26,14564.117,207.667
2007-08-06,"1,467.67",80.25,5.26,14564.117,207.667
2007-08-03,"1,433.06",80.18,5.24,14564.117,207.667
2007-08-02,"1,472.20",80.709999,5.24,14564.117,207.667
2007-08-01,"1,465.81",80.870003,5.3,14564.117,207.667
2007-07-31,"1,455.27",80.769997,5.28,14564.117,207.603
2007-07-30,"1,473.91",80.849998,5.29,14564.117,207.603
2007-07-27,"1,458.95",80.949997,5.25,14564.117,207.603
2007-07-26,"1,482.66",80.449997,5.28,14564.117,207.603
2007-07-25,"1,518.09",80.650002,5.32,14564.117,207.603
2007-07-24,"1,511.04",80.080002,5.25,14564.117,207.603
2007-07-23,"1,541.57",80.349998,5.26,14564.117,207.603
2007-07-20,"1,534.10",80.290001,5.25,14564.117,207.603
2007-07-19,"1,553.08",80.419998,5.25,14564.117,207.603
2007-07-18,"1,546.17",80.419998,5.26,14564.117,207.603
2007-07-17,"1,549.37",80.540001,5.28,14564.117,207.603
2007-07-16,"1,549.52",80.519997,5.32,14564.117,207.603
2007-07-13,"1,552.50",80.580002,5.25,14564.117,207.603
2007-07-12,"1,547.70",80.639999,5.26,14564.117,207.603
2007-07-11,"1,518.76",80.730003,5.24,14564.117,207.603
2007-07-10,"1,510.12",80.860001,5.24,14564.117,207.603
2007-07-09,"1,531.85",81.43,5.22,14564.117,207.603
2007-07-06,"1,530.44",81.459999,5.22,14564.117,207.603
2007-07-05,"1,525.40",81.540001,5.25,14564.117,207.603
2007-07-03,"1,524.87",81.43,5.24,14564.117,207.603
2007-07-02,"1,519.43",81.389999,5.31,14564.117,207.603
2007-06-29,"1,503.35",81.919998,5.31,14402.082,207.234
2007-06-28,"1,505.71",82.330002,5.26,14402.082,207.234
2007-06-27,"1,506.34",82.32,5.26,14402.082,207.234
2007-06-26,"1,492.89",82.290001,5.25,14402.082,207.234
2007-06-25,"1,497.74",82.32,5.29,14402.082,207.234
2007-06-22,"1,502.56",82.339996,5.24,14402.082,207.234
2007-06-21,"1,522.19",82.730003,5.26,14402.082,207.234
2007-06-20,"1,512.84",82.519997,5.27,14402.082,207.234
2007-06-19,"1,533.70",82.540001,5.21,14402.082,207.234
2007-06-18,"1,531.05",82.709999,5.23,14402.082,207.234
2007-06-15,"1,532.91",82.849998,5.26,14402.082,207.234
2007-06-14,"1,522.97",83.129997,5.28,14402.082,207.234
2007-06-13,"1,515.67",83.040001,5.26,14402.082,207.234
2007-06-12,"1,493.00",82.889999,5.26,14402.082,207.234
2007-06-11,"1,509.12",82.709999,5.27,14402.082,207.234
2007-06-08,"1,507.67",82.690002,5.26,14402.082,207.234
2007-06-07,"1,490.72",82.290001,5.25,14402.082,207.234
2007-06-06,"1,517.38",81.900002,5.25,14402.082,207.234
2007-06-05,"1,530.95",81.889999,5.19,14402.082,207.234
2007-06-04,"1,539.18",82.059998,5.24,14402.082,207.234
2007-06-01,"1,536.34",82.32,5.23,14402.082,207.234
2007-05-31,"1,530.62",82.300003,5.28,14402.082,206.755
2007-05-30,"1,530.23",82.43,5.25,14402.082,206.755
2007-05-29,"1,518.11",82.309998,5.29,14402.082,206.755
2007-05-25,"1,515.73",82.330002,5.29,14402.082,206.755
2007-05-24,"1,507.51",82.410004,5.24,14402.082,206.755
2007-05-23,"1,522.28",82.309998,5.25,14402.082,206.755
2007-05-22,"1,524.12",82.389999,5.23,14402.082,206.755
2007-05-21,"1,525.10",82.360001,5.24,14402.082,206.755
2007-05-18,"1,522.75",82.199997,5.24,14402.082,206.755
2007-05-17,"1,512.75",82.32,5.25,14402.082,206.755
2007-05-16,"1,514.14",82.160004,5.25,14402.082,206.755
2007-05-15,"1,501.19",81.75,5.29,14402.082,206.755
2007-05-14,"1,503.15",82.07,5.26,14402.082,206.755
2007-05-11,"1,505.85",82.120003,5.27,14402.082,206.755
2007-05-10,"1,491.47",82.290001,5.25,14402.082,206.755
2007-05-09,"1,512.58",82.019997,5.21,14402.082,206.755
2007-05-08,"1,507.72",81.940002,5.21,14402.082,206.755
2007-05-07,"1,509.48",81.68,5.24,14402.082,206.755
2007-05-04,"1,505.62",81.739998,5.24,14402.082,206.755
2007-05-03,"1,502.39",81.949997,5.24,14402.082,206.755
2007-05-02,"1,495.92",81.739998,5.21,14402.082,206.755
2007-05-01,"1,486.30",81.599998,5.26,14402.082,206.755
2007-04-30,"1,482.37",81.449997,5.29,14402.082,205.904
2007-04-27,"1,494.07",81.529999,5.24,14402.082,205.904
2007-04-26,"1,494.25",81.75,5.24,14402.082,205.904
2007-04-25,"1,495.42",81.43,5.19,14402.082,205.904
2007-04-24,"1,480.41",81.550003,5.2,14402.082,205.904
2007-04-23,"1,480.93",81.739998,5.23,14402.082,205.904
2007-04-20,"1,484.35",81.639999,5.25,14402.082,205.904
2007-04-19,"1,470.73",81.639999,5.23,14402.082,205.904
2007-04-18,"1,472.50",81.739998,5.19,14402.082,205.904
2007-04-17,"1,471.48",81.830002,5.2,14402.082,205.904
2007-04-16,"1,468.33",82.07,5.29,14402.082,205.904
2007-04-13,"1,452.85",82.129997,5.25,14402.082,205.904
2007-04-12,"1,447.80",82.370003,5.27,14402.082,205.904
2007-04-11,"1,438.87",82.669998,5.24,14402.082,205.904
2007-04-10,"1,448.39",82.699997,5.26,14402.082,205.904
2007-04-09,"1,444.61",83.099998,5.28,14402.082,205.904
2007-04-05,"1,443.76",82.68,5.3,14402.082,205.904
2007-04-04,"1,439.37",82.959999,5.21,14402.082,205.904
2007-04-03,"1,437.77",83.150002,5.2,14402.082,205.904
2007-04-02,"1,424.55",82.870003,5.25,14402.082,205.904
2007-03-30,"1,420.86",82.93,5.3,14215.651,205.288
2007-03-29,"1,422.53",83.089996,5.29,14215.651,205.288
2007-03-28,"1,417.23",83.029999,5.27,14215.651,205.288
2007-03-27,"1,428.61",83.010002,5.25,14215.651,205.288
2007-03-26,"1,437.50",83.080002,5.28,14215.651,205.288
2007-03-23,"1,436.11",83.279999,5.24,14215.651,205.288
2007-03-22,"1,434.54",83.089996,5.27,14215.651,205.288
2007-03-21,"1,435.04",82.769997,5.26,14215.651,205.288
2007-03-20,"1,410.94",83.110001,5.26,14215.651,205.288
2007-03-19,"1,402.06",83.389999,5.26,14215.651,205.288
2007-03-16,"1,386.95",83.230003,5.25,14215.651,205.288
2007-03-15,"1,392.28",83.68,5.29,14215.651,205.288
2007-03-14,"1,387.17",83.610001,5.27,14215.651,205.288
2007-03-13,"1,377.95",83.730003,5.25,14215.651,205.288
2007-03-12,"1,406.60",83.860001,5.25,14215.651,205.288
2007-03-09,"1,402.84",84.239998,5.24,14215.651,205.288
2007-03-08,"1,401.89",84.099998,5.24,14215.651,205.288
2007-03-07,"1,391.97",83.779999,5.24,14215.651,205.288
2007-03-06,"1,395.41",84.07,5.22,14215.651,205.288
2007-03-05,"1,374.12",84.150002,5.27,14215.651,205.288
2007-03-02,"1,387.17",83.739998,5.23,14215.651,205.288
2007-03-01,"1,403.17",83.68,5.31,14215.651,205.288
2007-02-28,"1,406.82",83.57,5.41,14215.651,204.226
2007-02-27,"1,399.04",83.480003,5.27,14215.651,204.226
2007-02-26,"1,449.37",83.93,5.3,14215.651,204.226
2007-02-23,"1,451.19",84.07,5.24,14215.651,204.226
2007-02-22,"1,456.38",84.32,5.26,14215.651,204.226
2007-02-21,"1,457.63",84.209999,5.23,14215.651,204.226
2007-02-20,"1,459.68",84.190002,5.27,14215.651,204.226
2007-02-16,"1,455.54",84.089996,5.24,14215.651,204.226
2007-02-15,"1,456.81",84.010002,5.29,14215.651,204.226
2007-02-14,"1,455.30",84.199997,5.27,14215.651,204.226
2007-02-13,"1,444.26",84.730003,5.26,14215.651,204.226
2007-02-12,"1,433.37",85.150002,5.28,14215.651,204.226
2007-02-09,"1,438.06",84.870003,5.25,14215.651,204.226
2007-02-08,"1,448.31",84.699997,5.25,14215.651,204.226
2007-02-07,"1,450.02",84.75,5.23,14215.651,204.226
2007-02-06,"1,448.00",84.779999,5.24,14215.651,204.226
2007-02-05,"1,446.99",85.080002,5.25,14215.651,204.226
2007-02-02,"1,448.39",84.959999,5.24,14215.651,204.226
2007-02-01,"1,445.94",84.629997,5.29,14215.651,204.226
2007-01-31,"1,438.24",84.610001,5.33,14215.651,203.437
2007-01-30,"1,428.82",85.029999,5.23,14215.651,203.437
2007-01-29,"1,420.62",85.099998,5.26,14215.651,203.437
2007-01-26,"1,422.18",85.279999,5.26,14215.651,203.437
2007-01-25,"1,423.90",85.110001,5.31,14215.651,203.437
2007-01-24,"1,440.13",84.940002,5.27,14215.651,203.437
2007-01-23,"1,427.99",84.669998,5.26,14215.651,203.437
2007-01-22,"1,422.95",85.019997,5.24,14215.651,203.437
2007-01-19,"1,430.50",84.860001,5.25,14215.651,203.437
2007-01-18,"1,426.37",84.910004,5.23,14215.651,203.437
2007-01-17,"1,430.62",84.980003,5.25,14215.651,203.437
2007-01-16,"1,431.90",85.050003,5.28,14215.651,203.437
2007-01-12,"1,430.73",85.029999,5.22,14215.651,203.437
2007-01-11,"1,423.82",85.309998,5.27,14215.651,203.437
2007-01-10,"1,414.85",85.080002,5.26,14215.651,203.437
2007-01-09,"1,412.11",84.739998,5.25,14215.651,203.437
2007-01-08,"1,412.84",84.599998,5.23,14215.651,203.437
2007-01-05,"1,409.71",84.629997,5.21,14215.651,203.437
2007-01-04,"1,418.34",84.32,5.24,14215.651,203.437
2007-01-03,"1,416.60",83.919998,5.28,14215.651,203.437
2006-12-29,"1,418.30",83.720001,5.17,14039.56,203.1
2006-12-28,"1,424.73",83.82,5.25,14039.56,203.1
2006-12-27,"1,426.84",83.940002,5.17,14039.56,203.1
2006-12-26,"1,416.90",84.07,5.29,14039.56,203.1
2006-12-22,"1,410.76",83.940002,5.24,14039.56,203.1
2006-12-21,"1,418.30",83.57,5.25,14039.56,203.1
2006-12-20,"1,423.53",83.519997,5.26,14039.56,203.1
2006-12-19,"1,425.55",83.459999,5.21,14039.56,203.1
2006-12-18,"1,422.48",83.980003,5.21,14039.56,203.1
2006-12-15,"1,427.09",84.059998,5.27,14039.56,203.1
2006-12-14,"1,425.49",83.650002,5.29,14039.56,203.1
2006-12-13,"1,413.21",82.970001,5.23,14039.56,203.1
2006-12-12,"1,411.56",82.970001,5.23,14039.56,203.1
2006-12-11,"1,413.04",83.120003,5.25,14039.56,203.1
2006-12-08,"1,409.84",83.330002,5.25,14039.56,203.1
2006-12-07,"1,407.29",82.800003,5.25,14039.56,203.1
2006-12-06,"1,412.90",82.769997,5.22,14039.56,203.1
2006-12-05,"1,414.76",82.449997,5.21,14039.56,203.1
2006-12-04,"1,409.12",82.489998,5.22,14039.56,203.1
2006-12-01,"1,396.71",82.480003,5.27,14039.56,203.1
2006-11-30,"1,400.63",82.919998,5.31,14039.56,202.0
2006-11-29,"1,399.48",83.440002,5.26,14039.56,202.0
2006-11-28,"1,386.72",83.209999,5.24,14039.56,202.0
2006-11-27,"1,381.96",83.510002,5.32,14039.56,202.0
2006-11-24,"1,400.95",83.709999,5.24,14039.56,202.0
2006-11-22,"1,406.09",84.650002,5.26,14039.56,202.0
2006-11-21,"1,402.81",85.239998,5.29,14039.56,202.0
2006-11-20,"1,400.50",85.419998,5.25,14039.56,202.0
2006-11-17,"1,401.20",85.370003,5.2,14039.56,202.0
2006-11-16,"1,399.76",85.5,5.25,14039.56,202.0
2006-11-15,"1,396.57",85.339996,5.29,14039.56,202.0
2006-11-14,"1,393.22",85.239998,5.25,14039.56,202.0
2006-11-13,"1,384.42",85.360001,5.27,14039.56,202.0
2006-11-10,"1,380.90",85.050003,5.23,14039.56,202.0
2006-11-09,"1,378.33",85.18,5.23,14039.56,202.0
2006-11-08,"1,385.72",85.410004,5.22,14039.56,202.0
2006-11-07,"1,382.84",85.43,5.22,14039.56,202.0
2006-11-06,"1,379.78",85.75,5.24,14039.56,202.0
2006-11-03,"1,364.30",85.709999,5.25,14039.56,202.0
2006-11-02,"1,367.34",85.339996,5.22,14039.56,202.0
2006-11-01,"1,367.81",85.32,5.23,14039.56,202.0
2006-10-31,"1,377.94",85.32,5.31,14039.56,201.9
2006-10-30,"1,377.93",85.589996,5.27,14039.56,201.9
2006-10-27,"1,377.34",85.559998,5.23,14039.56,201.9
2006-10-26,"1,389.08",85.889999,5.23,14039.56,201.9
2006-10-25,"1,382.22",86.379997,5.26,14039.56,201.9
2006-10-24,"1,377.38",86.629997,5.24,14039.56,201.9
2006-10-23,"1,377.02",86.709999,5.24,14039.56,201.9
2006-10-20,"1,368.60",86.269997,5.25,14039.56,201.9
2006-10-19,"1,366.96",86.239998,5.22,14039.56,201.9
2006-10-18,"1,365.80",86.879997,5.23,14039.56,201.9
2006-10-17,"1,364.05",86.870003,5.21,14039.56,201.9
2006-10-16,"1,369.06",87.0,5.28,14039.56,201.9
2006-10-13,"1,365.62",87.120003,5.21,14039.56,201.9
2006-10-12,"1,362.83",86.919998,5.25,14039.56,201.9
2006-10-11,"1,349.95",87.120003,5.25,14039.56,201.9
2006-10-10,"1,353.42",87.019997,5.28,14039.56,201.9
2006-10-09,"1,350.66",86.519997,5.22,14039.56,201.9
2006-10-06,"1,349.59",86.440002,5.22,14039.56,201.9
2006-10-05,"1,353.22",85.919998,5.23,14039.56,201.9
2006-10-04,"1,350.20",85.839996,5.23,14039.56,201.9
2006-10-03,"1,334.11",85.709999,5.25,14039.56,201.9
2006-10-02,"1,331.32",85.589996,5.33,14039.56,201.9
2006-09-29,"1,335.85",85.970001,5.34,13870.188,202.8
2006-09-28,"1,338.88",85.720001,5.28,13870.188,202.8
2006-09-27,"1,336.59",85.660004,5.3,13870.188,202.8
2006-09-26,"1,336.35",85.629997,5.25,13870.188,202.8
2006-09-25,"1,326.37",85.290001,5.3,13870.188,202.8
2006-09-22,"1,314.78",85.199997,5.27,13870.188,202.8
2006-09-21,"1,318.03",85.18,5.24,13870.188,202.8
2006-09-20,"1,325.18",85.809998,5.23,13870.188,202.8
2006-09-19,"1,317.64",85.940002,5.21,13870.188,202.8
2006-09-18,"1,321.18",85.809998,5.23,13870.188,202.8
2006-09-15,"1,319.66",85.989998,5.25,13870.188,202.8
2006-09-14,"1,316.28",85.660004,5.26,13870.188,202.8
2006-09-13,"1,318.07",85.870003,5.26,13870.188,202.8
2006-09-12,"1,313.00",85.919998,5.21,13870.188,202.8
2006-09-11,"1,299.54",85.919998,5.24,13870.188,202.8
2006-09-08,"1,298.92",85.949997,5.23,13870.188,202.8
2006-09-07,"1,294.02",85.529999,5.23,13870.188,202.8
2006-09-06,"1,300.26",85.099998,5.21,13870.188,202.8
2006-09-05,"1,313.25",85.0,5.26,13870.188,202.8
2006-09-01,"1,311.01",84.940002,5.25,13870.188,202.8
2006-08-31,"1,303.82",85.050003,5.31,13870.188,203.8
2006-08-30,"1,305.37",84.970001,5.25,13870.188,203.8
2006-08-29,"1,304.28",84.910004,5.23,13870.188,203.8
2006-08-28,"1,301.78",85.230003,5.25,13870.188,203.8
2006-08-25,"1,295.09",85.379997,5.25,13870.188,203.8
2006-08-24,"1,296.06",85.279999,5.25,13870.188,203.8
2006-08-23,"1,292.99",85.129997,5.25,13870.188,203.8
2006-08-22,"1,298.82",85.18,5.24,13870.188,203.8
2006-08-21,"1,297.52",84.629997,5.24,13870.188,203.8
2006-08-18,"1,302.30",85.089996,5.25,13870.188,203.8
2006-08-17,"1,297.48",85.040001,5.2,13870.188,203.8
2006-08-16,"1,295.43",84.879997,5.17,13870.188,203.8
2006-08-15,"1,285.58",85.220001,5.24,13870.188,203.8
2006-08-14,"1,268.21",85.639999,5.26,13870.188,203.8
2006-08-11,"1,266.74",85.519997,5.24,13870.188,203.8
2006-08-10,"1,271.81",85.080002,5.24,13870.188,203.8
2006-08-09,"1,265.95",84.709999,5.25,13870.188,203.8
2006-08-08,"1,271.48",84.660004,5.26,13870.188,203.8
2006-08-07,"1,275.77",84.75,5.24,13870.188,203.8
2006-08-04,"1,279.36",84.57,5.25,13870.188,203.8
2006-08-03,"1,280.27",85.019997,5.27,13870.188,203.8
2006-08-02,"1,277.41",85.050003,5.25,13870.188,203.8
2006-08-01,"1,270.92",85.050003,5.27,13870.188,203.8
2006-07-31,"1,276.66",85.300003,5.31,13870.188,202.9
2006-07-28,"1,278.55",85.440002,5.26,13870.188,202.9
2006-07-27,"1,263.20",85.870003,5.27,13870.188,202.9
2006-07-26,"1,268.40",85.93,5.24,13870.188,202.9
2006-07-25,"1,268.88",86.639999,5.24,13870.188,202.9
2006-07-24,"1,260.91",86.339996,5.24,13870.188,202.9
2006-07-21,"1,240.29",85.93,5.23,13870.188,202.9
2006-07-20,"1,249.13",86.220001,5.24,13870.188,202.9
2006-07-19,"1,259.81",86.459999,5.23,13870.188,202.9
2006-07-18,"1,236.86",87.010002,5.22,13870.188,202.9
2006-07-17,"1,234.49",86.959999,5.28,13870.188,202.9
2006-07-14,"1,236.20",86.089996,5.26,13870.188,202.9
2006-07-13,"1,242.28",85.790001,5.26,13870.188,202.9
2006-07-12,"1,258.60",85.910004,5.27,13870.188,202.9
2006-07-11,"1,272.43",85.360001,5.25,13870.188,202.9
2006-07-10,"1,267.34",85.5,5.24,13870.188,202.9
2006-07-07,"1,265.48",84.980003,5.22,13870.188,202.9
2006-07-06,"1,274.08",85.349998,5.24,13870.188,202.9
2006-07-05,"1,270.91",85.599998,5.25,13870.188,202.9
2006-07-03,"1,280.19",85.18,5.25,13870.188,202.9
2006-06-30,"1,270.20",85.220001,5.05,13753.424,201.8
2006-06-29,"1,272.87",85.870003,5.08,13753.424,201.8
2006-06-28,"1,246.00",86.629997,5.06,13753.424,201.8
2006-06-27,"1,239.20",86.470001,5.02,13753.424,201.8
2006-06-26,"1,250.56",86.489998,5.03,13753.424,201.8
2006-06-23,"1,244.50",86.82,4.98,13753.424,201.8
2006-06-22,"1,245.60",86.389999,4.98,13753.424,201.8
