,날짜,S&P500,미국채10년,GSCI,기준금리,연도,CPI,quarter,q_gdp,last_gdp,last_unem,last_infl,달러인덱스
1430,2016-06-23,2113.32,1.744,2427.1589,1.25,2016,240.13326666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.527
1431,2016-06-22,2085.45,1.687,2403.615,1.25,2016,240.1373,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.758
1432,2016-06-21,2088.9,1.709,2423.5581,1.25,2016,240.14133333333334,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.061
1433,2016-06-20,2083.25,1.678,2440.937,1.25,2016,240.14536666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.684
1434,2016-06-17,2071.22,1.611,2402.3701,1.25,2016,240.15746666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.34
1435,2016-06-16,2077.99,1.579,2344.7251,1.25,2016,240.16150000000002,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.706
1436,2016-06-15,2071.5,1.575,2398.0381,1.25,2016,240.16553333333334,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.68
1437,2016-06-14,2075.32,1.613,2417.04,1.25,2016,240.16956666666667,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.04
1438,2016-06-13,2079.06,1.613,2430.689,1.25,2016,240.1736,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.399
1439,2016-06-10,2096.07,1.644,2434.7339,1.25,2016,240.1857,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.561
1440,2016-06-09,2115.48,1.682,2480.2839,1.25,2016,240.18973333333335,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.952
1441,2016-06-08,2119.12,1.704,2497.2749,1.5,2016,240.19376666666668,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.58
1442,2016-06-07,2112.13,1.716,2452.9431,1.5,2016,240.1978,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.832
1443,2016-06-06,2109.41,1.737,2433.1699,1.5,2016,240.20183333333335,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.89
1444,2016-06-03,2099.13,1.702,2402.574,1.5,2016,240.21393333333333,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.028
1445,2016-06-02,2105.26,1.799,2405.925,1.5,2016,240.21796666666668,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.566
1446,2016-06-01,2099.33,1.839,2387.3999,1.5,2016,240.222,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.456
1447,2016-05-31,2096.96,1.851,2382.751,1.5,2016,240.20054838709677,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.878
1448,2016-05-27,2099.06,1.851,2388.668,1.5,2016,240.11474193548386,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.5
1449,2016-05-26,2090.1,1.83,2386.835,1.5,2016,240.09329032258066,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.162
1450,2016-05-25,2090.54,1.872,2380.936,1.5,2016,240.07183870967742,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.34
1451,2016-05-24,2076.06,1.865,2351.5779,1.5,2016,240.0503870967742,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.576
1452,2016-05-23,2048.04,1.835,2343.6951,1.5,2016,240.02893548387098,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.216
1453,2016-05-20,2052.32,1.844,2359.1221,1.5,2016,239.96458064516128,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.343
1454,2016-05-19,2040.04,1.847,2356.855,1.5,2016,239.94312903225807,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.294
1455,2016-05-18,2047.63,1.859,2376.2461,1.5,2016,239.92167741935484,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.063
1456,2016-05-17,2047.21,1.772,2381.2891,1.5,2016,239.9002258064516,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.531
1457,2016-05-16,2066.66,1.757,2361.364,1.5,2016,239.8787741935484,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.55
1458,2016-05-13,2046.61,1.702,2323.135,1.5,2016,239.81441935483872,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.593
1459,2016-05-12,2064.11,1.748,2330.811,1.5,2016,239.79296774193548,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.128
1460,2016-05-11,2064.46,1.735,2322.4709,1.5,2016,239.77151612903225,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.79
1461,2016-05-10,2084.39,1.754,2264.947,1.5,2016,239.75006451612902,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.267
1462,2016-05-09,2058.69,1.751,2211.3169,1.5,2016,239.7286129032258,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.115
1463,2016-05-06,2057.14,1.779,2264.397,1.5,2016,239.66425806451613,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.883
1464,2016-05-05,2050.63,1.742,2249.687,1.5,2016,239.6428064516129,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.78
1465,2016-05-04,2051.12,1.777,2249.019,1.5,2016,239.62135483870966,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.187
1466,2016-05-03,2063.37,1.796,2253.0491,1.5,2016,239.59990322580643,2016-Q2,3.61586554715234,2.7,5.0,0.7,92.931
1467,2016-05-02,2081.43,1.872,2296.9619,1.5,2016,239.57845161290322,2016-Q2,3.61586554715234,2.7,5.0,0.7,92.618
1468,2016-04-29,2065.3,1.835,2331.0449,1.5,2016,239.51933333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.054
1469,2016-04-28,2075.81,1.824,2325.552,1.5,2016,239.5005,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.727
1470,2016-04-27,2095.15,1.852,2303.113,1.5,2016,239.48166666666665,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.367
1471,2016-04-26,2091.7,1.931,2274.5239,1.5,2016,239.46283333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.543
1472,2016-04-25,2087.79,1.914,2232.8401,1.5,2016,239.444,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.801
1473,2016-04-22,2091.58,1.891,2250.5869,1.5,2016,239.3875,2016-Q2,3.61586554715234,2.7,5.0,0.7,95.08
1474,2016-04-21,2091.48,1.865,2252.8311,1.5,2016,239.36866666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.574
1475,2016-04-20,2102.4,1.845,2279.6541,1.5,2016,239.34983333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.471
1476,2016-04-19,2100.8,1.787,2221.98,1.5,2016,239.331,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.947
1477,2016-04-18,2094.34,1.771,2172.0769,1.5,2016,239.31216666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.46
1478,2016-04-15,2080.73,1.753,2174.6069,1.5,2016,239.25566666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.686
1479,2016-04-14,2082.78,1.792,2196.731,1.5,2016,239.23683333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.908
1480,2016-04-13,2082.42,1.766,2211.6521,1.5,2016,239.218,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.762
1481,2016-04-12,2061.72,1.776,2213.9939,1.5,2016,239.19916666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.945
1482,2016-04-11,2041.99,1.722,2156.7251,1.5,2016,239.18033333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,93.942
1483,2016-04-08,2047.6,1.717,2142.7981,1.5,2016,239.12383333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.252
1484,2016-04-07,2041.91,1.687,2064.323,1.5,2016,239.105,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.504
1485,2016-04-06,2066.66,1.758,2078.4089,1.5,2016,239.08616666666666,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.441
1486,2016-04-05,2045.17,1.72,2031.363,1.5,2016,239.06733333333332,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.637
1487,2016-04-04,2066.13,1.762,2037.646,1.5,2016,239.0485,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.524
1488,2016-04-01,2072.78,1.774,2070.5559,1.5,2016,238.992,2016-Q2,3.61586554715234,2.7,5.0,0.7,94.618
1489,2016-03-31,2059.74,1.77,2116.436,1.5,2016,238.96258064516127,2016-Q1,3.38594695164948,2.7,5.0,0.7,94.578
1490,2016-03-30,2063.95,1.828,2115.6589,1.5,2016,238.93316129032257,2016-Q1,3.38594695164948,2.7,5.0,0.7,94.819
1491,2016-03-29,2055.01,1.804,2121.553,1.5,2016,238.90374193548385,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.146
1492,2016-03-28,2037.05,1.883,2145.3059,1.5,2016,238.87432258064516,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.94
1493,2016-03-24,2035.94,1.9,2145.6841,1.5,2016,238.75664516129032,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.173
1494,2016-03-23,2036.71,1.879,2155.2649,1.5,2016,238.7272258064516,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.064
1495,2016-03-22,2049.8,1.944,2208.5859,1.5,2016,238.6978064516129,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.644
1496,2016-03-21,2051.6,1.917,2199.5371,1.5,2016,238.66838709677418,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.304
1497,2016-03-18,2049.58,1.877,2193.9641,1.5,2016,238.58012903225807,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.12
1498,2016-03-17,2040.59,1.898,2210.7839,1.5,2016,238.55070967741935,2016-Q1,3.38594695164948,2.7,5.0,0.7,94.801
1499,2016-03-16,2027.22,1.913,2163.7859,1.5,2016,238.52129032258065,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.925
1500,2016-03-15,2015.93,1.968,2118.8579,1.5,2016,238.49187096774193,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.668
1501,2016-03-14,2019.64,1.961,2140.4309,1.5,2016,238.46245161290324,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.521
1502,2016-03-11,2022.19,1.98,2168.3511,1.5,2016,238.3741935483871,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.172
1503,2016-03-10,1989.57,1.936,2148.1621,1.5,2016,238.3447741935484,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.055
1504,2016-03-09,1989.26,1.88,2162.874,1.5,2016,238.31535483870968,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.159
1505,2016-03-08,1979.26,1.831,2115.4309,1.5,2016,238.285935483871,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.206
1506,2016-03-07,2001.76,1.904,2146.4839,1.5,2016,238.25651612903226,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.084
1507,2016-03-04,1999.99,1.876,2090.501,1.5,2016,238.16825806451615,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.343
1508,2016-03-03,1993.4,1.835,2040.484,1.5,2016,238.13883870967743,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.601
1509,2016-03-02,1986.45,1.835,2035.3361,1.5,2016,238.10941935483874,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.225
1510,2016-03-01,1978.35,1.827,2024.285,1.5,2016,238.08,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.365
1511,2016-02-29,1932.23,1.738,2016.989,1.5,2016,238.05434482758622,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.219
1512,2016-02-26,1948.05,1.764,1992.8361,1.5,2016,237.97737931034484,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.175
1513,2016-02-25,1951.7,1.714,1997.4561,1.5,2016,237.95172413793105,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.282
1514,2016-02-24,1929.8,1.752,1978.514,1.5,2016,237.92606896551726,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.464
1515,2016-02-23,1921.27,1.716,1955.975,1.5,2016,237.90041379310347,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.485
1516,2016-02-22,1945.5,1.755,1997.405,1.5,2016,237.87475862068968,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.388
1517,2016-02-19,1917.78,1.743,1951.068,1.5,2016,237.7977931034483,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.604
1518,2016-02-18,1917.83,1.741,1987.186,1.5,2016,237.7721379310345,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.96
1519,2016-02-17,1926.82,1.816,1995.428,1.5,2016,237.74648275862072,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.8
1520,2016-02-16,1895.58,1.779,1932.7061,1.5,2016,237.72082758620692,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.875
1521,2016-02-12,1864.78,1.746,1959.228,1.5,2016,237.61820689655173,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.982
1522,2016-02-11,1829.08,1.664,1871.051,1.5,2016,237.59255172413793,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.619
1523,2016-02-10,1851.86,1.673,1887.723,1.5,2016,237.56689655172414,2016-Q1,3.38594695164948,2.7,5.0,0.7,95.936
1524,2016-02-09,1852.21,1.731,1888.292,1.5,2016,237.54124137931035,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.094
1525,2016-02-08,1853.44,1.748,1955.26,1.5,2016,237.51558620689656,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.581
1526,2016-02-05,1880.05,1.843,1985.3409,1.5,2016,237.43862068965518,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.054
1527,2016-02-04,1915.45,1.846,2010.788,1.5,2016,237.4129655172414,2016-Q1,3.38594695164948,2.7,5.0,0.7,96.487
1528,2016-02-03,1912.53,1.883,2021.723,1.5,2016,237.3873103448276,2016-Q1,3.38594695164948,2.7,5.0,0.7,97.301
1529,2016-02-02,1903.03,1.852,1954.874,1.5,2016,237.3616551724138,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.893
1530,2016-02-01,1939.38,1.95,2005.392,1.5,2016,237.336,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.028
1531,2016-01-29,1940.24,1.923,2058.3779,1.5,2016,237.3665806451613,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.652
1532,2016-01-28,1893.36,1.982,2028.207,1.5,2016,237.37677419354839,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.539
1533,2016-01-27,1882.95,2.003,2008.644,1.5,2016,237.38696774193548,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.954
1534,2016-01-26,1903.63,2.003,1977.254,1.5,2016,237.3971612903226,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.133
1535,2016-01-25,1877.08,2.006,1938.3571,1.5,2016,237.4073548387097,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.406
1536,2016-01-22,1906.9,2.057,1986.608,1.5,2016,237.43793548387097,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.651
1537,2016-01-21,1868.99,2.028,1903.359,1.5,2016,237.44812903225807,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.128
1538,2016-01-20,1859.33,1.988,1860.661,1.5,2016,237.45832258064516,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.174
1539,2016-01-19,1881.33,2.056,1902.351,1.5,2016,237.46851612903225,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.036
1540,2016-01-15,1880.33,2.037,1911.007,1.5,2016,237.50929032258065,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.02
1541,2016-01-14,1921.84,2.091,1964.754,1.5,2016,237.51948387096775,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.155
1542,2016-01-13,1890.28,2.091,1955.245,1.5,2016,237.52967741935484,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.978
1543,2016-01-12,1938.68,2.105,1962.692,1.5,2016,237.53987096774193,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.024
1544,2016-01-11,1923.67,2.175,1989.271,1.5,2016,237.55006451612903,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.784
1545,2016-01-08,1922.03,2.116,2051.3669,1.5,2016,237.5806451612903,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.599
1546,2016-01-07,1943.09,2.149,2059.6609,1.5,2016,237.5908387096774,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.272
1547,2016-01-06,1990.26,2.17,2075.283,1.5,2016,237.60103225806452,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.266
1548,2016-01-05,2016.71,2.239,2139.396,1.5,2016,237.6112258064516,2016-Q1,3.38594695164948,2.7,5.0,0.7,99.496
1549,2016-01-04,2012.66,2.243,2156.647,1.5,2016,237.6214193548387,2016-Q1,3.38594695164948,2.7,5.0,0.7,98.968
1550,2015-12-31,2043.94,2.269,2170.615,1.5,2015,237.65551612903224,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.745
1551,2015-12-30,2063.36,2.294,2152.9341,1.5,2015,237.6590322580645,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.354
1552,2015-12-29,2078.36,2.308,2195.4929,1.5,2015,237.66254838709676,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.173
1553,2015-12-28,2056.5,2.232,2155.3269,1.5,2015,237.666064516129,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.95
1554,2015-12-24,2060.99,2.245,2186.9041,1.5,2015,237.68012903225807,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.016
1555,2015-12-23,2064.29,2.259,2171.0259,1.5,2015,237.68364516129031,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.367
1556,2015-12-22,2038.97,2.237,2124.2361,1.5,2015,237.68716129032256,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.244
1557,2015-12-21,2021.15,2.195,2130.6489,1.5,2015,237.69067741935484,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.369
1558,2015-12-18,2005.55,2.204,2140.7019,1.5,2015,237.70122580645162,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.731
1559,2015-12-17,2041.89,2.225,2127.4861,1.5,2015,237.70474193548387,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.32
1560,2015-12-16,2073.07,2.298,2143.1169,1.5,2015,237.70825806451612,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.884
1561,2015-12-15,2043.41,2.268,2188.4109,1.5,2015,237.71177419354837,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.288
1562,2015-12-14,2021.94,2.225,2175.5161,1.5,2015,237.71529032258064,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.469
1563,2015-12-11,2012.37,2.132,2186.0791,1.5,2015,237.72583870967742,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.551
1564,2015-12-10,2052.23,2.234,2232.3,1.5,2015,237.72935483870967,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.96
1565,2015-12-09,2047.62,2.211,2235.6941,1.5,2015,237.73287096774192,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.334
1566,2015-12-08,2063.59,2.222,2241.6189,1.5,2015,237.7363870967742,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.468
1567,2015-12-07,2077.07,2.236,2255.3701,1.5,2015,237.73990322580644,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.669
1568,2015-12-04,2091.69,2.273,2341.8069,1.5,2015,237.75045161290322,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.343
1569,2015-12-03,2049.62,2.321,2356.5081,1.5,2015,237.75396774193547,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.634
1570,2015-12-02,2079.51,2.178,2320.24,1.5,2015,237.75748387096775,2015-Q4,1.97681768121411,2.3,5.6,0.8,100.02
1571,2015-12-01,2102.63,2.145,2386.5791,1.5,2015,237.761,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.84
1572,2015-11-30,2080.41,2.208,2375.6211,1.5,2015,237.76953333333333,2015-Q4,1.97681768121411,2.3,5.6,0.8,100.21
1573,2015-11-27,2090.11,2.222,2383.6819,1.5,2015,237.79513333333333,2015-Q4,1.97681768121411,2.3,5.6,0.8,100.073
1574,2015-11-25,2088.87,2.234,2429.094,1.5,2015,237.8122,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.83
1575,2015-11-24,2089.14,2.239,2426.7129,1.5,2015,237.82073333333332,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.59
1576,2015-11-23,2086.59,2.243,2393.845,1.5,2015,237.82926666666665,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.855
1577,2015-11-20,2089.17,2.264,2386.614,1.5,2015,237.85486666666665,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.624
1578,2015-11-19,2081.24,2.247,2384.79,1.5,2015,237.86339999999998,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.064
1579,2015-11-18,2083.58,2.273,2381.665,1.5,2015,237.87193333333332,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.745
1580,2015-11-17,2050.44,2.268,2373.658,1.5,2015,237.88046666666665,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.7
1581,2015-11-16,2053.19,2.271,2397.6599,1.5,2015,237.889,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.538
1582,2015-11-13,2023.04,2.275,2398.9939,1.5,2015,237.9146,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.097
1583,2015-11-12,2045.97,2.315,2428.6841,1.5,2015,237.92313333333334,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.712
1584,2015-11-11,2075.0,2.331,2468.3411,1.5,2015,237.93166666666667,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.158
1585,2015-11-10,2081.72,2.336,2500.3711,1.5,2015,237.9402,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.39
1586,2015-11-09,2078.58,2.349,2504.5449,1.5,2015,237.94873333333334,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.076
1587,2015-11-06,2099.2,2.325,2531.509,1.5,2015,237.97433333333333,2015-Q4,1.97681768121411,2.3,5.6,0.8,99.26
1588,2015-11-05,2099.93,2.236,2551.9651,1.5,2015,237.98286666666667,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.05
1589,2015-11-04,2102.31,2.227,2585.3611,1.5,2015,237.9914,2015-Q4,1.97681768121411,2.3,5.6,0.8,98.029
1590,2015-11-03,2109.79,2.218,2643.552,1.5,2015,237.99993333333333,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.243
1591,2015-11-02,2104.05,2.176,2588.7161,1.5,2015,238.00846666666666,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.003
1592,2015-10-30,2079.36,2.146,2609.5959,1.5,2015,237.99867741935483,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.019
1593,2015-10-29,2089.41,2.172,2588.0439,1.5,2015,237.98951612903227,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.364
1594,2015-10-28,2090.35,2.101,2596.1899,1.5,2015,237.98035483870967,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.861
1595,2015-10-27,2065.89,2.037,2521.9641,1.5,2015,237.9711935483871,2015-Q4,1.97681768121411,2.3,5.6,0.8,96.992
1596,2015-10-26,2071.18,2.058,2546.4441,1.5,2015,237.9620322580645,2015-Q4,1.97681768121411,2.3,5.6,0.8,96.955
1597,2015-10-23,2075.15,2.087,2563.967,1.5,2015,237.93454838709678,2015-Q4,1.97681768121411,2.3,5.6,0.8,97.243
1598,2015-10-22,2052.51,2.028,2584.554,1.5,2015,237.9253870967742,2015-Q4,1.97681768121411,2.3,5.6,0.8,96.454
1599,2015-10-21,2018.94,2.028,2578.738,1.5,2015,237.91622580645162,2015-Q4,1.97681768121411,2.3,5.6,0.8,95.068
1600,2015-10-20,2030.77,2.069,2604.4861,1.5,2015,237.90706451612903,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.939
1601,2015-10-19,2033.66,2.023,2596.396,1.5,2015,237.89790322580646,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.953
1602,2015-10-16,2033.11,2.035,2650.949,1.5,2015,237.8704193548387,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.588
1603,2015-10-15,2023.86,2.019,2632.1089,1.5,2015,237.86125806451614,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.43
1604,2015-10-14,1994.24,1.975,2643.6721,1.5,2015,237.85209677419354,2015-Q4,1.97681768121411,2.3,5.6,0.8,93.957
1605,2015-10-13,2003.69,2.042,2646.5291,1.5,2015,237.84293548387097,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.79
1606,2015-10-12,2017.46,2.07,2663.97,1.5,2015,237.83377419354838,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.765
1607,2015-10-09,2014.89,2.09,2735.7981,1.5,2015,237.80629032258065,2015-Q4,1.97681768121411,2.3,5.6,0.8,94.883
1608,2015-10-08,2013.43,2.102,2729.4961,1.5,2015,237.79712903225806,2015-Q4,1.97681768121411,2.3,5.6,0.8,95.407
1609,2015-10-07,1995.83,2.065,2694.991,1.5,2015,237.7879677419355,2015-Q4,1.97681768121411,2.3,5.6,0.8,95.58
1610,2015-10-06,1979.92,2.035,2714.5979,1.5,2015,237.7788064516129,2015-Q4,1.97681768121411,2.3,5.6,0.8,95.563
1611,2015-10-05,1987.05,2.058,2634.864,1.5,2015,237.76964516129033,2015-Q4,1.97681768121411,2.3,5.6,0.8,96.24
1612,2015-10-02,1951.36,1.991,2595.73,1.5,2015,237.74216129032257,2015-Q4,1.97681768121411,2.3,5.6,0.8,95.967
1613,2015-10-01,1923.82,2.042,2584.551,1.5,2015,237.733,2015-Q4,1.97681768121411,2.3,5.6,0.8,96.326
1614,2015-09-30,1920.03,2.035,2603.6221,1.5,2015,237.72516666666667,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.48
1615,2015-09-29,1884.09,2.06,2598.78,1.5,2015,237.71733333333333,2015-Q3,3.56964387841603,2.3,5.6,0.8,95.993
1616,2015-09-28,1881.77,2.098,2577.2629,1.5,2015,237.7095,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.182
1617,2015-09-25,1931.34,2.166,2623.0139,1.5,2015,237.686,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.434
1618,2015-09-24,1932.24,2.128,2596.1799,1.5,2015,237.67816666666667,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.149
1619,2015-09-23,1938.76,2.151,2588.5601,1.5,2015,237.67033333333333,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.206
1620,2015-09-22,1942.74,2.132,2624.915,1.5,2015,237.6625,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.446
1621,2015-09-21,1966.97,2.199,2641.6331,1.5,2015,237.65466666666666,2015-Q3,3.56964387841603,2.3,5.6,0.8,96.034
1622,2015-09-18,1958.03,2.134,2590.9819,1.5,2015,237.63116666666667,2015-Q3,3.56964387841603,2.3,5.6,0.8,94.996
1623,2015-09-17,1990.2,2.192,2650.1509,1.5,2015,237.62333333333333,2015-Q3,3.56964387841603,2.3,5.6,0.8,94.677
1624,2015-09-16,1995.31,2.296,2669.075,1.5,2015,237.6155,2015-Q3,3.56964387841603,2.3,5.6,0.8,95.546
1625,2015-09-15,1978.09,2.292,2611.571,1.5,2015,237.60766666666666,2015-Q3,3.56964387841603,2.3,5.6,0.8,95.785
1626,2015-09-14,1953.03,2.183,2605.594,1.5,2015,237.59983333333332,2015-Q3,3.56964387841603,2.3,5.6,0.8,95.364
1627,2015-09-11,1961.05,2.187,2637.395,1.5,2015,237.57633333333334,2015-Q3,3.56964387841603,2.3,5.6,0.8,95.194
