"날짜","종가","오픈","고가","저가","거래량","변동 %"
"1998년 11월 24일","2,068.3169","2,068.3169","2,068.3169","2,068.3169","-","-0.81%"
"1998년 11월 23일","2,085.2991","2,085.2991","2,085.2991","2,085.2991","-","-2.28%"
"1998년 11월 20일","2,133.9971","2,133.9971","2,133.9971","2,133.9971","-","-0.16%"
"1998년 11월 19일","2,137.4470","2,137.4470","2,137.4470","2,137.4470","-","-0.21%"
"1998년 11월 18일","2,141.9070","2,141.9070","2,141.9070","2,141.9070","-","-0.23%"
"1998년 11월 17일","2,146.8069","2,146.8069","2,146.8069","2,146.8069","-","-1.15%"
"1998년 11월 16일","2,171.7241","2,171.7241","2,171.7241","2,171.7241","-","-2.62%"
"1998년 11월 13일","2,230.1631","2,230.1631","2,230.1631","2,230.1631","-","-1.11%"
"1998년 11월 12일","2,255.2009","2,255.2009","2,255.2009","2,255.2009","-","0.87%"
"1998년 11월 11일","2,235.7109","2,235.7109","2,235.7109","2,235.7109","-","-0.09%"
"1998년 11월 10일","2,237.7959","2,237.7959","2,237.7959","2,237.7959","-","0.50%"
"1998년 11월 09일","2,226.6809","2,226.6809","2,226.6809","2,226.6809","-","-1.61%"
"1998년 11월 06일","2,263.2041","2,263.2041","2,263.2041","2,263.2041","-","-0.29%"
"1998년 11월 05일","2,269.8401","2,269.8401","2,269.8401","2,269.8401","-","0.05%"
"1998년 11월 04일","2,268.7671","2,268.7671","2,268.7671","2,268.7671","-","-0.24%"
"1998년 11월 03일","2,274.2380","2,274.2380","2,274.2380","2,274.2380","-","-0.01%"
"1998년 11월 02일","2,274.3550","2,274.3550","2,274.3550","2,274.3550","-","-0.12%"
"1998년 10월 30일","2,277.1421","2,277.1421","2,277.1421","2,277.1421","-","0.47%"
"1998년 10월 29일","2,266.5020","2,266.5020","2,266.5020","2,266.5020","-","-0.49%"
"1998년 10월 28일","2,277.6060","2,277.6060","2,277.6060","2,277.6060","-","0.24%"
"1998년 10월 27일","2,272.1521","2,272.1521","2,272.1521","2,272.1521","-","-1.18%"
"1998년 10월 26일","2,299.2419","2,299.2419","2,299.2419","2,299.2419","-","0.89%"
"1998년 10월 23일","2,278.9570","2,278.9570","2,278.9570","2,278.9570","-","0.32%"
"1998년 10월 22일","2,271.6150","2,271.6150","2,271.6150","2,271.6150","-","-0.28%"
"1998년 10월 21일","2,278.0701","2,278.0701","2,278.0701","2,278.0701","-","1.19%"
"1998년 10월 20일","2,251.1699","2,251.1699","2,251.1699","2,251.1699","-","0.03%"
"1998년 10월 19일","2,250.4319","2,250.4319","2,250.4319","2,250.4319","-","-2.13%"
"1998년 10월 16일","2,299.3291","2,299.3291","2,299.3291","2,299.3291","-","0.52%"
"1998년 10월 15일","2,287.4900","2,287.4900","2,287.4900","2,287.4900","-","0.02%"
"1998년 10월 14일","2,286.9839","2,286.9839","2,286.9839","2,286.9839","-","-0.79%"
"1998년 10월 13일","2,305.0811","2,305.0811","2,305.0811","2,305.0811","-","0.20%"
"1998년 10월 12일","2,300.5540","2,300.5540","2,300.5540","2,300.5540","-","-0.95%"
"1998년 10월 09일","2,322.6479","2,322.6479","2,322.6479","2,322.6479","-","0.57%"
"1998년 10월 08일","2,309.5000","2,309.5000","2,309.5000","2,309.5000","-","-2.14%"
"1998년 10월 07일","2,360.1040","2,360.1040","2,360.1040","2,360.1040","-","-0.30%"
"1998년 10월 06일","2,367.2380","2,367.2380","2,367.2380","2,367.2380","-","0.45%"
"1998년 10월 05일","2,356.6079","2,356.6079","2,356.6079","2,356.6079","-","-0.41%"
"1998년 10월 02일","2,366.2900","2,366.2900","2,366.2900","2,366.2900","-","0.99%"
"1998년 10월 01일","2,342.9980","2,342.9980","2,342.9980","2,342.9980","-","-1.93%"
"1998년 09월 30일","2,389.2200","2,389.2200","2,389.2200","2,389.2200","-","0.29%"
"1998년 09월 29일","2,382.3689","2,382.3689","2,382.3689","2,382.3689","-","0.74%"
"1998년 09월 28일","2,364.8660","2,364.8660","2,364.8660","2,364.8660","-","-0.26%"
"1998년 09월 25일","2,370.9431","2,370.9431","2,370.9431","2,370.9431","-","-0.62%"
"1998년 09월 24일","2,385.6770","2,385.6770","2,385.6770","2,385.6770","-","0.75%"
"1998년 09월 23일","2,367.9031","2,367.9031","2,367.9031","2,367.9031","-","-0.42%"
"1998년 09월 22일","2,377.9651","2,377.9651","2,377.9651","2,377.9651","-","0.66%"
"1998년 09월 21일","2,362.2949","2,362.2949","2,362.2949","2,362.2949","-","-0.13%"
"1998년 09월 18일","2,365.4700","2,365.4700","2,365.4700","2,365.4700","-","1.90%"
